NU_CNPB_PLANO_DA;ID_PROVISAO_MATEMATICA;TX_PERC_CUSTO_ANO;VL_CUSTO_ANO;SM_PROVISAO_MATEMATICA;SM_BENEFICIOS_CONCEDIDOS;SM_BEN_CON_CONTRIBUI_DEF;VL_BC_CD_SALD_CONT_ASSIST;SM_BEN_CON_BENEFICIO_DEF;VL_BC_BD_PROG_VABF_ASSIST;VL_BC_BD_NPRO_VABF_ASSIST;SM_BENEFICIOS_A_CONCEDER;SM_BEN_A_CON_CONTRIB_DEF;VL_AC_CD_SALD_CONT_PATRO;VL_AC_CD_SALD_CONT_PART;SM_BEN_A_CON_BEN_DEF_PROG;VL_AC_BD_PROG_VABF;VL_AC_BD_PROG_VACF_PATRO;VL_AC_BD_PROG_VACF_PART;SM_BEN_A_CON_BEN_DEF_NPRO;VL_AC_BD_NPRO_VABF;VL_AC_BD_NPRO_VACF_PATRO;VL_AC_BD_NPRO_VACF_PART;VL_AC_BD_CAPT_COBERTURA;VL_AC_BD_REPT_SIMPLES;ID_GRUPO_CUSTEIO_DA;ID_DEMONSTRACAO_ATUARIAL
2019003538;164300;;;7403357.06;0;0;0;0;;;7403357.06;7403357.06;2950439.31;4452917.75;0;;;;0;;;;;;;2690139
2005005592;164302;;;382403816;62484340.8;62484340.8;62484340.8;0;;;319919475.2;319919475.2;141255641.6;178663833.5;0;;;;0;;;;;;;2690143
2020000865;164304;;;3457640.36;0;0;0;0;;;3457640.36;3457640.36;1615338.53;1842301.83;0;;;;0;;;;;;;2690147
2019001683;164306;;;38077.59;0;0;0;0;;;38077.59;38077.59;0;38077.59;0;;;;0;;;;;;;2690151
1997000792;164237;;0;19518777.58;19500094.57;0;0;19500094.57;15738675.9;3761418.67;18683.01;18683.01;1699.49;16983.52;0;0;0;0;0;0;0;0;0;0;;2690163
2000004318;164253;;5330092.63;796319037.6;611210345;3070359.21;3070359.21;608139985.8;557040415.3;51099570.47;185108692.6;179713044.3;79994389.22;99718655.12;4074165.42;4074165.42;0;0;1321482.81;1544967.21;82161.81;141322.59;0;0;;2690171
1993001492;164270;;6108751.87;98793438.21;8125231.87;3033918.87;3033918.87;5091313;5091313;0;90668206.34;90668206.34;38010124.83;52658081.51;0;0;0;0;0;0;0;0;0;0;;2690175
1986000265;164285;;44817.56;669136162.2;653579667.5;0;0;653579667.5;504043269.7;149536397.7;15556494.68;0;0;0;12932164.4;13055660.55;115622.48;7873.67;2624330.28;2649391.42;23463.33;1597.81;0;0;;2690179
1998003711;164297;;769950.65;351559016.7;262218620.3;565070.35;565070.35;261653550;149293681.9;112359868.1;89340396.43;59212479.61;11369304.89;47843174.72;29543965.96;29543965.96;0;0;583950.86;1031237.89;447287.03;0;0;0;;2690181
2022000374;164308;;;167716.02;0;0;0;0;;;167716.02;167716.02;80885.77;86830.25;0;;;;0;;;;;;;2690406
2008003892;164373;;;69021552.77;577899.73;577899.73;577899.73;0;;;68443653.04;68443653.04;123264.31;68320388.73;0;;;;0;;;;;;;2690410
2010001974;164375;;;9204466.97;544225.26;544225.26;544225.26;0;;;8660241.71;8660241.71;4469413.39;4190828.32;0;;;;0;;;;;;;2690412
2018001711;164377;;;19668573.73;42921.72;42921.72;42921.72;0;;;19625652.01;19625652.01;5658755.82;13966896.19;0;;;;0;;;;;;;2690416
2007001438;164394;;;31500970.74;1931755.78;1931755.78;1931755.78;0;;;29569214.96;29569214.96;0;29569214.96;0;;;;0;;;;;;;2690418
1999003918;164316;;12402478.38;162174720.1;39422493.76;10422662.76;10422662.76;28999831;21337277;7662554;122752226.3;121505032.3;59113960.2;62391072.13;0;0;0;0;1247194;1247194;0;0;0;0;;2690420
2009000919;164323;;0;154642846.7;36685625.55;0;0;36685625.55;23054456.43;13631169.12;117957221.2;117957221.2;44163430.52;73793790.64;0;0;0;0;0;0;0;0;0;0;;2690422
2014000492;164335;;6930743.71;115797739;20560894.15;16850604.15;16850604.15;3710290;3710290;0;95236844.85;94530067.85;40600021.66;53930046.19;408660;1073593;664933;0;298117;808472;510355;0;0;0;;2690426
2010001419;164347;;147616845.6;1888826047;204139701.6;148320741;148320741;55818960.52;37949703.76;17869256.76;1684686346;1684686346;834236482.3;850449863.3;0;0;0;0;0;0;0;0;0;0;;2690430
1991001029;164369;;0;7784385053;7784385053;0;0;7784385053;5405818321;2378566732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2690432
2000001947;164391;;0;214457611.6;204516940.9;1987797.07;1987797.07;202529143.9;184680771;17848372.9;9940670.68;2267298.69;0;2267298.69;7673371.99;7673371.99;0;0;0;0;0;0;0;0;;2690442
2000000819;164407;;46534.59;44914937.62;43187063.75;0;0;43187063.75;39060142.14;4126921.61;1727873.87;0;0;0;1614620.41;2319925.61;211632.17;493673.03;113253.46;120248.74;0;6995.28;0;0;;2690448
1997002892;164414;;0;9240856792;9211758906;0;0;9211758906;7631543733;1580215173;29097885.85;0;0;0;29097885.85;29097885.85;0;0;0;0;0;0;0;0;;2690452
1980001618;164427;;44930220;3096102404;2345962560;0;0;2345962560;1998508852;347453707.9;750139844;0;0;0;750074572;750074572;0;0;65272;65272;0;0;0;0;;2690454
1998007774;164436;;195386981;4132684135;1608475870;0;0;1608475870;1399616864;208859005.3;2524208265;2524208265;1000274360;1523933905;0;0;0;0;0;0;0;0;0;0;;2690456
1979004374;164446;;1846365.52;697325583.8;628263050.9;0;0;628263050.9;598535648.8;29727402.06;69062532.91;0;0;0;62236937.18;70504877.46;4133970.14;4133970.14;6825595.73;7770310.13;472357.2;472357.2;0;0;;2690621
1994002565;164453;;2246473.21;221841102;169663140.5;169663140.5;169663140.5;0;0;0;52177961.43;52177961.43;24894711.59;27283249.84;0;0;0;0;0;0;0;0;0;0;;2690625
2004000392;164462;;2714491.59;146368676.4;97061371.96;4988624.58;4988624.58;92072747.38;69399980.73;22672766.65;49307304.47;39791053.3;16555774.48;23235278.82;9499632.79;9708869.49;209236.7;0;16618.38;20154.74;3536.36;0;0;0;;2690629
1980002347;164473;;0;106502469;106502469;0;0;106502469;82497014;24005455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2690635
2004000538;164482;;13433911.53;624772099.6;458207646.1;10221403.72;10221403.72;447986242.4;362975170.3;85011072.15;166564453.4;141898709;41321318.76;100577390.2;24483075.68;25721219.56;619071.94;619071.94;182668.76;203926.32;10628.78;10628.78;0;0;;2690639
1993002529;164486;;19020773.07;452531900.7;67458892.78;50191268.14;50191268.14;17267624.64;17267624.64;0;385073007.9;385073007.9;195513398.4;189559609.6;0;0;0;0;0;0;0;0;0;0;;2690653
2006005065;164526;;;635364759.6;37558447.92;37558447.92;37558447.92;0;;;597806311.7;597806311.7;7220514.49;590585797.2;0;;;;0;;;;;;;2692042
2005006311;164560;;;107774933.7;5952049.91;5952049.91;5952049.91;0;;;101822883.7;101822883.7;52043052.19;49779831.55;0;;;;0;;;;;;;2692048
1990001165;164498;;25808468.72;1454563536;92088057.53;92088057.53;92088057.53;0;0;0;1362475479;515871723.8;0;515871723.8;713172145.8;843945305.3;0;130773159.6;133431609;157898735.5;0;24467126.48;0;0;;2692075
1980002274;164504;;0;739822646.7;643355629.5;9670994.5;9670994.5;633684635;567869687;65814948;96467017.17;17442464.17;15627866.3;1814597.87;77979996;77979996;0;0;1044557;1044557;0;0;0;0;;2692079
2014001219;164510;;26164340.53;847880529.2;337805341.7;337805341.7;337805341.7;0;0;0;510075187.6;390232159.6;177072215;213159944.6;119843028;137069615;17226587;0;0;0;0;0;0;0;;2692083
1982001119;164523;;65808837.18;7561714483;7372512435;0;0;7372512435;6101219556;1271292879;189202048.1;0;0;0;187345349.1;190576446.1;2154064;1077032.99;1856699;1895708;26005.99;13003.01;0;0;;2692087
1999002156;164533;;44408.93;60231815.87;30274036.54;25958734.02;25958734.02;4315302.52;3453110.36;862192.16;29957779.33;29957779.33;13376582.09;16581197.24;0;0;0;0;0;0;0;0;0;0;;2692118
2000006183;164542;;173692.52;569736469.1;302221296.6;144179109;144179109;158042187.7;126108021.5;31934166.19;267515172.5;267515172.5;119186047;148329125.5;0;0;0;0;0;0;0;0;0;0;;2692124
2006001411;164551;;130184.09;55567168.63;22911314.42;11744543.17;11744543.17;11166771.25;7687153.1;3479618.15;32655854.21;32655854.21;13446393.66;19209460.55;0;0;0;0;0;0;0;0;0;0;;2692130
1998004147;164557;;0;23275702.58;9214221.16;503648.19;503648.19;8710572.97;8710572.97;0;14061481.42;14061481.42;6951036.16;7110445.26;0;0;0;0;0;0;0;0;0;0;;2692136
1994001992;164568;;1562197.43;21968873.24;21012924.2;0;0;21012924.2;17821908.34;3191015.86;955949.04;512288.09;0;512288.09;438624.01;475622.92;18522.45;18476.46;5036.94;5461.81;212.69;212.18;0;0;;2692152
2013002238;164680;;90634098;2050431908;732274970.6;511952922.6;511952922.6;220322048;191896500;28425548;1318156938;1306613349;454982355.4;851630993.6;5426;5426;0;0;11538162.68;11550300;6068.66;6068.66;0;0;;2692156
2006001329;164718;;;164077770.9;10157310.53;10157310.53;10157310.53;0;;;153920460.4;153920460.4;0;153920460.4;0;;;;0;;;;;;;2692410
2005002283;164694;;4436499.67;617967379;487737642;0;0;487737642;453022485;34715157;130229737;0;0;0;129998013;129998013;0;0;231724;231724;0;0;0;0;;2692449
2007003392;164706;;3196426.86;74192313.15;22356120;0;0;22356120;14301947;8054173;51836193.15;51836193.15;23434440.11;28401753.04;0;0;0;0;0;1059566;529783;529783;0;0;;2692455
2016001518;164715;;72701016.7;123214574.7;0;0;0;0;0;0;123214574.7;115340551.7;28787576.95;86552974.71;0;0;0;0;7874023.03;62630382.26;27282511.22;27473848.01;0;0;;2694183
2002000174;164737;;20797166.6;372534645.2;27954404.7;25308122.7;25308122.7;2646282;0;2646282;344580240.5;344580240.5;135566251.9;209013988.6;0;0;0;0;0;0;0;0;0;0;;2694257
2022000765;164750;;24158278.62;1151675369;1029496852;0;0;1029496852;796010845.1;233486007.3;122178517.1;0;0;0;121767132;123799552.1;999274.28;1033145.76;411385.06;703582.5;143663.9;148533.54;0;0;;2694307
2022001192;164764;;3626118.04;172331313.1;131708269.4;0;0;131708269.4;100440100.1;31268169.37;40623043.69;0;0;0;40576083.56;40712331.88;68124.16;68124.16;46960.13;53498.25;3269.06;3269.06;0;0;;2694309
2022001818;164778;;2998546.07;142818249.6;84979390.48;0;0;84979390.48;58996983.41;25982407.07;57838859.14;0;0;0;57827331.63;57852183.85;12426.11;12426.11;11527.51;13184.63;828.56;828.56;0;0;;2694313
2002004129;164787;;28096943.36;559682135.5;104383839.8;104383839.8;104383839.8;0;0;0;455298295.7;454775161.7;225366715.2;229408446.5;0;0;0;0;523134;793006;269872;0;0;0;;2694317
2008003418;164795;;633808.59;26848762.91;12707255.01;12707255.01;12707255.01;0;0;0;14141507.9;12555393.9;7285798.82;5269595.08;0;0;0;0;1586114;1586114;0;0;0;0;;2694319
1979001618;164805;;1295323.51;1870453919;913407249;0;0;913407249;792736800;120670449;957046670.1;640101.1;0;640101.1;888559816;888559816;0;0;67846753;67846753;0;0;0;0;;2694642
1995001783;164814;;107234.48;79003850.8;78131560.99;0;0;78131560.99;72712042.06;5419518.93;872289.81;0;0;0;853222.66;3525257.99;2559339.81;112695.52;19067.15;78779.69;57194.11;2518.43;0;0;;2694659
2017000647;164819;;37808240.75;878752522.6;553621989.1;553621989.1;553621989.1;0;0;0;325130533.5;325130533.5;102589662.7;222540870.8;0;0;0;0;0;0;0;0;0;0;;2694662
2000007538;164837;;8104328.91;739230745.4;401715348.3;401715348.3;401715348.3;0;0;0;337515397;336003277;149740021.9;186263255.1;0;0;0;0;1512120;1744710;232590;0;0;0;;2694666
2013000138;164846;;132566515.6;643340061.5;2075665.18;2075665.18;2075665.18;0;0;0;641264396.3;641264396.3;641264396.3;0;0;0;0;0;0;0;0;0;0;0;;2694672
2013000219;164852;;106640676.9;924848375.2;50104758.19;50104758.19;50104758.19;0;0;0;874743617;874743617;371911802.6;502831814.4;0;0;0;0;0;0;0;0;0;0;;2694676
2013002092;164858;;100570342.4;987067812.4;18459344.74;18459344.74;18459344.74;0;0;0;968608467.7;968608467.7;441748632.9;526859834.8;0;0;0;0;0;0;0;0;0;0;;2694678
2018001329;164864;;5648055.3;7527881.3;0;0;0;0;0;0;7527881.3;7527881.3;3200384.15;4327497.15;0;0;0;0;0;0;0;0;0;0;;2694683
2019003856;164870;;5949261.3;5209729.09;0;0;0;0;0;0;5209729.09;5209729.09;2635404.23;2574324.86;0;0;0;0;0;0;0;0;0;0;;2694690
2020002647;164876;;3359574.86;3494707.82;0;0;0;0;0;0;3494707.82;3494707.82;1718043.03;1776664.79;0;0;0;0;0;0;0;0;0;0;;2694701
1997002256;164883;;0;138695373.3;124886846.6;0;0;124886846.6;115213710.8;9673135.77;13808526.72;0;0;0;13808526.72;13808526.72;0;0;0;0;0;0;0;0;;2694713
2019000938;164889;;12767405.77;31212131;0;0;0;0;0;0;31212131;31212131;15488307.28;15723823.72;0;0;0;0;0;0;0;0;0;0;;2694731
2020001047;164895;;17401.62;6430.04;0;0;0;0;0;0;6430.04;6430.04;942.32;5487.72;0;0;0;0;0;0;0;0;0;0;;2694737
2005004611;164906;;;563877105.5;33027479.37;33027479.37;33027479.37;0;;;530849626.1;530849626.1;201627311.6;329222314.5;0;;;;0;;;;;;;2694777
2019001111;164922;;;5515314.46;0;0;0;0;;;5515314.46;5515314.46;0;5515314.46;0;;;;0;;;;;;;2694781
2000004792;164980;;;404218275.4;103637812.9;103637812.9;103637812.9;0;;;300580462.5;300580462.5;167823234.2;132757228.2;0;;;;0;;;;;;;2694797
1989002056;164982;;;24205733.96;3914409.28;3914409.28;3914409.28;0;;;20291324.68;20291324.68;19644946.77;646377.91;0;;;;0;;;;;;;2694805
2012000819;164984;;;10407675.76;6853108.28;6853108.28;6853108.28;0;;;3554567.48;3554567.48;0;3554567.48;0;;;;0;;;;;;;2694813
2016000147;164903;;5624701.29;144537709.3;13767807.95;13767807.95;13767807.95;0;0;0;130769901.3;129789292.3;64199836.8;65589455.51;54985;54985;0;0;925624;925624;0;0;0;0;;2694865
1998003019;164919;;24190074.49;488902498.8;235851575.8;758585.03;758585.03;235092990.8;186691424.3;48401566.49;253050923;246341894.7;98208371.01;148133523.7;6174198.16;6174198.16;0;0;534830.16;534830.16;0;0;0;0;;2694873
2018002147;164973;;4559202;865619654.6;781072396.4;380717750.4;380717750.4;400354646;305369277;94985369;84547258.15;84337489.33;16785642.18;67551847.15;1655.62;1969;156.69;156.69;208113.2;247569;19727.9;19727.9;0;0;;2694876
2001001118;164996;;1772732.4;63207873.82;24672866.53;0;0;24672866.53;24128870.53;543996;38535007.29;33985524.29;17872240.41;16113283.88;4354982;4354982;0;0;194501;194501;0;0;0;0;;2694883
1993001956;165010;;1343311.06;42823823.63;25945467.07;3729236.07;3729236.07;22216231;19255658;2960573;16878356.56;16878356.56;5597199.93;11281156.63;0;0;0;0;0;0;0;0;0;0;;2694888
1997000229;165043;;11492795.4;225236270.5;28144346.33;27431274.33;27431274.33;713072;713072;0;197091924.2;194667312.2;75769705.61;118897606.5;2106007;2106007;0;0;318605;318605;0;0;0;0;;2694890
1989001874;165059;;20911062;602822503.5;276766862.2;144916821.2;144916821.2;131850041;108036484;23813557;326055641.4;311119194.4;171260581.3;139858613;12083048;30422930;18339882;0;2853399;2930671;77272;0;0;0;;2694892
1988003318;165066;;0;21955730;19441343;0;0;19441343;11682289;7759054;2514387;0;0;0;2514387;2514387;0;0;0;0;0;0;0;0;;2694894
1993001638;165077;;2536821.39;68938479.74;39913956.98;4458008.98;4458008.98;35455948;33059211;2396737;29024522.76;26188874.36;12578405.28;13610469.08;2791466.53;3004522;213055.47;0;44181.87;47554;3372.13;0;0;0;;2694898
2005004774;165095;;31452135.74;407200424.2;20158551.7;20158551.7;20158551.7;0;0;0;387041872.5;381019029.2;195276721.9;185742307.3;6022843.26;14218470;8195626.74;0;0;0;0;0;0;0;;2694900
1994000783;165112;;0;34451495.69;33048850.99;2308265.99;2308265.99;30740585;28586989;2153596;1402644.7;1402644.7;326783.06;1075861.64;0;0;0;0;0;0;0;0;0;0;;2694902
1996001574;165118;;1909100.4;89951359.14;46045785.39;29949326.39;29949326.39;16096459;15142588;953871;43905573.75;43905573.75;22101301.75;21804272;0;0;0;0;0;0;0;0;0;0;;2694904
1998001156;165200;;15090953.67;228707942.2;70152387.43;38834017.43;38834017.43;31318370;30782935;535435;158555554.8;158555554.8;60033827.56;98521727.23;0;0;0;0;0;0;0;0;0;0;;2694906
1998001083;165223;;4128516.6;168947965.9;102626963.1;14909452.08;14909452.08;87717511;67265792;20451719;66321002.81;66321002.81;52968726.42;13352276.39;0;0;0;0;0;0;0;0;0;0;;2694908
1998004619;165232;;227565.21;19754145.24;2820134.87;2820134.87;2820134.87;0;0;0;16934010.37;8933786.37;4100377.46;4833408.91;8000224;8000224;0;0;0;0;0;0;0;0;;2694910
1995001929;165241;;3114709.48;217820420.8;82670618.71;47315455.71;47315455.71;35355163;27910691;7444472;135149802.1;131099956.1;63058440.73;68041515.33;3893867;6012739;2118872;0;155979;301699;145720;0;0;0;;2694912
1981000674;165257;;1458031.53;47398792.88;23452855;0;0;23452855;20993863;2458992;23945937.88;167475.68;134390.6;33085.08;21538244.87;33055758.34;11517513.47;0;2240217.33;3445880;1205662.67;0;0;0;;2694914
1988002265;165270;;1903514.68;45915249.54;6745703.9;295020.12;295020.12;6450683.78;6450683.78;0;39169545.64;39034160.64;15431303.89;23602856.75;135385;230176;94791;0;0;0;0;0;0;0;;2694916
2007003619;165278;;22409339.16;362347759.5;70917101.19;48382925.19;48382925.19;22534176;21416990;1117186;291430658.3;291135214.3;147556560.1;143578654.2;0;0;0;0;295444;295444;0;0;0;0;;2694918
1999005074;165284;;1171994.13;79767966.53;30533901.37;30533901.37;30533901.37;0;0;0;49234065.16;49127844.16;16322740.99;32805103.17;0;0;0;0;106221;106221;0;0;0;0;;2694920
2007001292;165291;;0;13465701.65;70839.31;70839.31;70839.31;0;0;0;13394862.34;13394862.34;5542127.26;7852735.08;0;0;0;0;0;0;0;0;0;0;;2697282
1988002192;165302;;0;87574235.48;85965337.82;146354.82;146354.82;85818983;74482049;11336934;1608897.66;1430620.66;1430620.66;0;178277;178277;0;0;0;0;0;0;0;0;;2697286
1997003783;165340;;5406468.27;131251486.3;61387480;0;0;61387480;57898745;3488735;69864006.29;55690821.07;26223899.59;29466921.48;14173185.22;25669973;11496787.78;0;0;0;0;0;0;0;;2697290
2020003211;165350;;5651025.77;142931555.8;37588449.47;37588449.47;37588449.47;0;0;0;105343106.3;104187494.3;62523287.01;41664207.33;0;0;0;0;1155612;1155612;0;0;0;0;;2697295
1987000218;165358;;0;15351409.36;15351409.36;0;0;15351409.36;0;15351409.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2698641
2000008119;165424;;222083429.9;3891685965;2126832627;157083168.2;157083168.2;1969749459;1456187746;513561713;1764853338;1676495573;755666999.5;920828573.9;-44376296.97;90838.35;22233567.66;22233567.66;132734061.5;132734061.5;0;0;0;0;;2706157
1984000438;165443;;0;16677087;16525876;0;0;16525876;10933862;5592014;151211;0;0;0;143634;143634;0;0;7577;7577;0;0;0;0;;2707666
1999004183;165457;;375051;272009566.5;252725236;0;0;252725236;182798598;69926638;19284330.54;19151100.54;9904233.74;9246866.8;0;0;0;0;133230;246994;56882;56882;0;0;;2707672
2000004156;165466;;1035986.56;36619649.77;4312819.9;4312819.9;4312819.9;0;0;0;32306829.87;32304702.39;17717348.18;14587354.21;1958.89;30594.42;28635.53;0;168.59;2633;2464.41;0;0;0;;2707678
2019002256;165475;;10886005.92;225609873.6;28150711.17;28150711.17;28150711.17;0;0;0;197459162.4;197430220.4;92470028.86;104960191.6;19799;135295;115496;0;9143;62478;53335;0;0;0;;2707688
1998005356;165485;;7488553.92;444398422.3;244666539.3;221140288.3;221140288.3;23526251;13452322;10073929;199731883;199731883;123018634.3;76713248.72;0;0;0;0;0;0;0;0;0;0;;2707690
1994001429;165491;;2947230.36;91193041.74;12266482.76;5475294;5475294;6791188.76;6350497.76;440691;78926558.98;78926558.98;27762517.81;51164041.17;0;0;0;0;0;0;0;0;0;0;;2707694
1996001329;165517;;2166462.12;55315095.15;20922352.72;8252126.72;8252126.72;12670226;12670226;0;34392742.43;34392742.43;20268469.59;14124272.84;0;0;0;0;0;0;0;0;0;0;;2707700
1996004247;165525;;8305072.01;248841629.8;152091890.2;80838838.03;80838838.03;71253052.13;63416750.92;7836301.21;96749739.61;94066848.71;45903391.48;48163457.23;2682890.9;2682890.9;0;0;0;0;0;0;0;0;;2709070
1981001492;165535;;10940346.61;749838727.2;674437656.9;0;0;674437656.9;503880261.7;170557395.2;75401070.25;0;0;0;68292410.44;68292410.44;0;0;7108659.81;7108659.81;0;0;0;0;;2709207
2000008429;165547;;420014.84;89923814.31;66445093.59;0;0;66445093.59;29735942.12;36709151.47;23478720.72;21625639.35;6807423.35;14818216;0;0;0;0;1853081.37;1853081.37;0;0;0;0;;2709211
2009001265;165552;;;54407586.28;10077195.1;10077195.1;10077195.1;0;;;44330391.18;44330391.18;16205934.38;28124456.8;0;;;;0;;;;;;;2710669
2022001656;165565;;9194351.27;427010202.6;263311310.9;0;0;263311310.9;173096096.7;90215214.24;163698891.6;0;0;0;163431964.2;164768647.3;627916.69;708766.43;266927.46;495711.74;107473.09;121311.19;0;0;;2710718
2022001729;165579;;2431401.03;103159077.8;61612295.2;0;0;61612295.2;49895953.7;11716341.5;41546782.59;0;0;0;41183579.91;42787160.14;799649.28;803930.95;363202.68;704944.6;170414.72;171327.2;0;0;;2710728
2004003065;165582;;;309115221.3;16416611.12;16416611.12;16416611.12;0;;;292698610.1;292698610.1;0;292698610.1;0;;;;0;;;;;;;2710887
1989001092;165588;;4747322.84;80899131.5;37382879.61;11845181.61;11845181.61;25537698;19349828;6187870;43516251.89;43516251.89;41366775.14;2149476.75;0;0;0;0;0;0;0;0;0;0;;2710921
2004000211;165599;;3511650.53;46916036.39;10261317;2077863;2077863;8183454;7177615;1005839;36654719.39;36654719.39;18175926.11;18478793.28;0;6642;6642;0;0;889666;889666;0;0;0;;2710923
1979004447;165609;;4522292.86;3284037926;3230569348;0;0;3230569348;2519785342;710784005.5;53468577.71;0;0;0;7147586.62;7174652.14;13532.76;13532.76;46320991.09;46321352.69;180.8;180.8;0;0;;2712394
2021000974;165623;;22885309.84;398332205.1;39533607.07;39533607.07;39533607.07;0;0;0;358798598.1;358748681.9;194286539.7;164462142.2;47086.72;276401;229314.28;0;2829.45;16609;13779.55;0;0;0;;2712784
2006002929;165628;;3795513;42171713.9;4967088.67;374252.12;374252.12;4592836.55;0;4592836.55;37204625.23;37204625.23;0;37204625.23;0;0;0;0;0;0;0;0;0;0;;2712790
2014000311;165635;;16413158.12;64179635.18;1444591.47;1444591.47;1444591.47;0;0;0;62735043.71;62735043.71;15041444.76;47693598.95;0;0;0;0;0;0;0;0;0;0;;2712794
2015001247;165641;;841565.67;2341044.24;275192.21;275192.21;275192.21;0;0;0;2065852.03;2065852.03;0;2065852.03;0;0;0;0;0;0;0;0;0;0;;2712800
2005002747;165648;;0;4105770.79;2298003.53;0;0;2298003.53;64017.47;2233986.06;1807767.26;1807767.26;0;1807767.26;0;0;0;0;0;0;0;0;0;0;;2713019
2006005774;165657;;;54946455.5;4045149.91;4045149.91;4045149.91;0;;;50901305.59;50901305.59;0;50901305.59;0;;;;0;;;;;;;2713595
2010003683;165654;;14408371;243706115.9;118515646.3;47610170.87;47610170.87;70905475.42;50245669.66;20659805.76;125190469.6;125190469.6;40478444.16;84712025.43;0;0;0;0;0;0;0;0;0;0;;2713627
2019001756;165666;;206000;5131240.19;0;0;0;0;0;0;5131240.19;4915097.55;2315335.63;2599761.92;166344.94;1019343.01;852998.07;0;49797.7;345180.01;295382.31;0;0;0;;2713639
1985001047;165673;;75057596.19;4805610153;2361100284;2361100284;2361100284;0;0;0;2444509869;2426988050;1230930860;1196057190;7727591.45;24121215.34;16393623.89;0;9794227.62;11501412.79;1707185.17;0;0;0;;2716244
2022001011;165681;;480019.93;173200943;164759564;0;0;164759564;157760497;6999067;8441379;0;0;0;8370615;8370615;0;0;70764;70764;0;0;0;0;;2716345
1978000529;165767;;4674521.02;227720127.6;185393161.6;0;0;185393161.6;133714700.5;51678461.12;42326965.98;0;0;0;42205412.4;42518213.92;155772.42;157029.1;121553.58;141142.71;9770.97;9818.16;0;0;;2716573
2018001892;165845;;;16524005.46;0;0;0;0;;;16524005.46;16524005.46;6942876.91;9581128.55;0;;;;0;;;;;;;2716859
2020000474;165779;;3460412.93;2417740.78;0;0;0;0;0;0;2417740.78;2417740.78;1142358.51;1275382.27;0;0;0;0;0;0;0;0;0;0;;2716878
1993003811;165853;;12624232.53;84196396.59;2250642.2;698597.2;698597.2;1552045;1552045;0;81945754.39;81945754.39;47303715.3;34642039.09;0;0;0;0;0;0;0;0;0;0;;2717537
1986000338;165864;;0;40383049.45;40383049.45;0;0;40383049.45;26799235;13583814.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2717629
2007002418;165867;;;119279109;16501860.17;16501860.17;16501860.17;0;;;102777248.8;102777248.8;23653546.22;79123702.56;0;;;;0;;;;;;;2718289
2005004911;165872;;0;4855103.86;0;0;0;0;0;0;4855103.86;4855103.86;0;4855103.86;0;0;0;0;0;0;0;0;0;0;;2721297
1979003165;165904;;28908078.07;5562128948;4989304704;39867284.39;39867284.39;4949437420;4620256621;329180799;572824244.2;115953381.8;24911948.48;91041433.3;429948083.7;492339924.9;25404681.15;36987160;26922778.72;31268633.23;1769543.04;2576311.47;0;0;;2721545
1979003947;165915;;16411784.82;335458866.9;322238913.5;480802.24;480802.24;321758111.2;269402124.8;52355986.39;13219953.4;25512.03;0;25512.03;13115452.94;13323843.34;104195.2;104195.2;78988.43;80175.01;593.29;593.29;0;0;;2721547
2005003956;165924;;595245.93;14711177.62;3060653;0;0;3060653;884800;2175853;11650524.62;10892135.75;0;10892135.75;0;0;0;0;758388.87;1520975;500714.05;261872.08;0;0;;2726634
1996002929;165928;;6279757.03;1211309738;808635530;0;0;808635530;805486502;3149028;402674208;402674208;124773549.1;277900658.9;0;0;0;0;0;0;0;0;0;0;;2726636
1994002174;165938;;215933.96;22128559;18724013;0;0;18724013;15142796;3581217;3404546;0;0;0;3262369;3723934;461565;0;142177;240614;98437;0;0;0;;2727356
1996002856;165945;;0;37971671;17820300;0;0;17820300;0;17820300;20151371;0;0;0;0;0;0;0;20151371;20151371;0;0;0;0;;2727358
2000002692;165957;;2252002.22;500874434.3;338100173.6;0;0;338100173.6;331247648.6;6852525;162774260.7;162774260.7;30231828.05;132542432.6;0;0;0;0;0;0;0;0;0;0;;2727360
2000002838;166087;;10244575.61;4605750670;4174251056;387610957.2;387610957.2;3786640099;2913976545;872663553.6;431499614;375259656.4;174934796.2;200324860.2;52956968.88;53037215.04;40123.08;40123.08;3282988.7;3293546.98;5279.14;5279.14;0;0;;2732334
1987000129;166117;;0;300261295.2;241007285;0;0;241007285;120140597;120866688;59254010.22;32977147.22;0;32977147.22;25768497;25768497;0;0;508366;508366;0;0;0;0;;2732762
1994000619;166142;;492814.95;10090228025;9905125734;0;0;9905125734;9279156042;625969692;185102291;72949489.96;0;72949489.96;106457721;107414148;526513.06;429913.94;5695080;5791542;53102.33;43359.67;0;0;;2732766
1980000719;166159;;56239520.36;1309152005;408147711.1;271375339.1;271375339.1;136772372;67553753;69218619;901004294.3;889288513.3;537049107.5;352239405.8;0;0;0;0;11715781;11715781;0;0;0;0;;2743635
2008001083;166227;;;60394718.99;3949511.46;3949511.46;3949511.46;0;;;56445207.53;56445207.53;0;56445207.53;0;;;;0;;;;;;;2757024
