NU_CNPB_PLANO_DA;ID;ORIGEM;ID_FONTE_RECURSO;SM_TOTAL_RECURSOS_PART;SM_CONTRIB_PREV_PART;VL_CONTRIB_NORMAIS_PART;SM_CONTRIB_EXTRA_PART;VL_DEFICIT_EQUACIO_PART;VL_SERVICO_PASSADO_PART;VL_OUT_FINALIDADES_PART;SM_UTILIZA_FUNDOS_PART;VL_EXIGENCIA_REGUL_PART;VL_DESTINA_RES_ESP_PART;SM_TOTAL_RECURSOS_ASSIST;SM_CONTRIB_PREV_ASSIST;SM_CONTRIB_EXTRA_ASSIST;VL_DEFICIT_EQUACIO_ASSIST;VL_SERVICO_PASSADO_ASSIST;VL_OUT_FINALIDADES_ASSIST;SM_UTILIZA_FUNDOS_ASSIST;VL_EXIGENCIA_REGUL_ASSIST;VL_DESTINA_RES_ESP_ASSIST;SM_TOTAL_RECURSOS_PATRO;SM_CONTRIB_PREV_PATRO;VL_CONTRIB_NORMAIS_PATRO;SM_CONTRIB_EXTRA_PATRO;VL_DEFICIT_EQUACIO_PATRO;VL_SERVICO_PASSADO_PATRO;VL_OUT_FINALIDADES_PATRO;SM_UTILIZA_FUNDOS_PATRO;VL_EXIGENCIA_REGUL_PATRO;VL_DESTINA_RES_ESP_PATRO;SM_TOTAL_RECURSOS_GRUPO;SM_CONTRIB_PREV_GRUPO;SM_CONTRIB_NORMAIS_GRUPO;SM_CONTRIB_EXTRA_GRUPO;SM_DEFICIT_EQUACIO_GRUPO;SM_SERVICO_PASSADO_GRUPO;SM_OUT_FINALIDADES_GRUPO;SM_UTILIZA_FUNDOS_GRUPO;SM_EXIGENCIA_REGUL_GRUPO;SM_DESTINA_RES_ESP_GRUPO;DT_INICIO_VIGENCIA;ID_GRUPO_CUSTEIO_DA;ID_DEMONSTRACAO_ATUARIAL;VL_CONTRIB_NORMAIS_ASSIST;TX_TOT_PERC_CONTRIB_PART;TX_PERC_NORMAIS_PART;TX_TOT_PERC_EXTRA_PART;TX_DEFICIT_EQUACIO_PART;TX_PERC_SER_PAS_PART;TX_PERC_OUT_FINALID_PART;TX_TOT_PERC_CONTRIB_ASSIS;TX_PERC_NORMAIS_ASSIST;TX_TOT_PERC_EXTRA_ASSIST;TX_DEFICIT_EQUACIO_ASSIST;TX_PERC_SER_PAS_ASSIST;TX_PERC_OUT_FINALID_ASSIS;TX_TOT_PERC_CONTRIB_PATRO;TX_PERC_NORMAIS_PATRO;TX_TOT_PERC_EXTRA_PATRO;TX_DEFICIT_EQUACIO_PATRO;TX_PERC_SER_PAS_PATRO;TX_PERC_OUT_FINALID_PATRO
1987001192;3334124;1;41670;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;590053.32;590053.32;311589.14;311589.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;590053.32;590053.32;278464.18;311589.14;311589.14;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334124;278464.18;0.00;0.00;0.00;0.00;0.00;0.00;5.00;5.00;3.98;3.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987001265;3334126;1;41672;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2469840.13;2469840.13;1928042.72;1928042.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2469840.13;2469840.13;541797.41;1928042.72;1928042.72;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334126;541797.41;0.00;0.00;0.00;0.00;0.00;0.00;5.00;5.00;14.17;14.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1987001811;3334128;1;41674;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;71785.94;0.00;0.00;0.00;0.00;0.00;71785.94;0.00;71785.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;71785.94;0.00;0.00;0.00;0.00;0.00;0.00;71785.94;0.00;71785.94;NULL;NULL;3334128;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988002656;3334130;1;41676;21551.59;0.00;0.00;0.00;0.00;0.00;0.00;21551.59;0.00;21551.59;335.63;0.00;0.00;0.00;0.00;0.00;335.63;0.00;335.63;21551.59;0.00;0.00;0.00;0.00;0.00;0.00;21551.59;0.00;21551.59;43438.81;0.00;0.00;0.00;0.00;0.00;0.00;43438.81;0.00;43438.81;NULL;NULL;3334130;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1999000218;3334132;1;41678;33000.00;33000.00;33000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;612589.60;612589.60;612589.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;645589.60;645589.60;645589.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334132;0.00;0.12;0.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.30;2.30;0.00;0.00;0.00;0.00
2000007211;3334099;1;41681;19314445.67;19314445.67;19314445.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21151541.06;18461129.57;18461129.57;0.00;0.00;0.00;0.00;2690411.49;2690411.49;0.00;40465986.73;37775575.24;37775575.24;0.00;0.00;0.00;0.00;2690411.49;2690411.49;0.00;NULL;NULL;3334099;0.00;8.74;8.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.36;8.36;0.00;0.00;0.00;0.00
2005004383;3334136;1;41683;2741772.71;2741772.71;2741772.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3721673.51;3721673.51;3721673.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6463446.22;6463446.22;6463446.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334136;0.00;2.30;2.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.12;3.12;0.00;0.00;0.00;0.00
2006003038;3334140;1;41686;291613.66;291613.66;291613.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;324348.69;324348.69;324348.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;615962.35;615962.35;615962.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334140;0.00;7.04;7.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.04;7.04;0.00;0.00;0.00;0.00
2001000383;3334148;1;41688;10510.20;10510.20;10510.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;608547.59;608547.59;608547.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;619057.79;619057.79;619057.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334148;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.55;1.55;0.00;0.00;0.00;0.00
1996003038;3334152;1;41691;2441076.48;2441076.48;2441076.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3224832.04;3224832.04;3224832.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5665908.52;5665908.52;5665908.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334152;0.00;2.42;2.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.31;3.31;0.00;0.00;0.00;0.00
1994004274;3334164;1;41695;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;164488.09;164488.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;164488.09;164488.09;164488.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334164;164488.09;0.00;0.00;0.00;0.00;0.00;0.00;4.90;4.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2008004465;3334170;1;41697;4080.54;4080.54;4080.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4080.54;4080.54;4080.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334170;0.00;4.53;4.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1999000447;3334174;1;41699;2793897.94;2793897.94;2309757.00;484140.94;484140.94;0.00;0.00;0.00;0.00;0.00;7074201.41;7074201.41;7074201.41;7074201.41;0.00;0.00;0.00;0.00;0.00;37224214.55;37224214.55;2527216.46;34696998.09;34696998.09;0.00;0.00;0.00;0.00;0.00;47092313.90;47092313.90;4836973.46;42255340.44;42255340.44;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334174;0.00;2.57;2.57;0.54;0.54;0.00;0.00;0.00;0.00;5.49;5.49;0.00;0.00;2.81;2.81;38.61;38.61;0.00;0.00
2014001219;3334176;1;41701;12762300.00;12762300.00;12762300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15164307.26;15164307.26;13048360.96;2115946.30;2115946.30;0.00;0.00;0.00;0.00;0.00;27926607.26;27926607.26;25810660.96;2115946.30;2115946.30;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334176;0.00;6.47;6.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.62;6.62;1.07;1.07;0.00;0.00
1988000874;3334180;1;41703;8090886.00;8090886.00;8090886.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19021184.00;19021184.00;19021184.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27112070.00;27112070.00;27112070.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334180;0.00;4.89;4.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.51;11.51;0.00;0.00;0.00;0.00
2020003147;3334114;1;41705;1012978.46;1012978.46;1012978.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1012978.46;1012978.46;1012978.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2025956.92;2025956.92;2025956.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334114;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1986000818;3334188;1;41707;41001619.32;41001619.32;41001619.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42715629.72;42715629.72;42715629.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83717249.04;83717249.04;83717249.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334188;0.00;5.31;5.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.54;5.54;0.00;0.00;0.00;0.00
2019002574;3334435;1;41709;2399598.68;2399598.68;2399598.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2399598.68;2399598.68;2399598.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334435;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2009002938;3334448;1;41711;4802606.91;4802606.91;4802606.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4802606.91;4802606.91;4802606.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9605213.82;9605213.82;9605213.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334448;0.00;7.20;7.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.20;7.20;0.00;0.00;0.00;0.00
2006001574;3334450;1;41713;20772218.27;20772218.27;20772218.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20772218.27;20772218.27;20772218.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41544436.54;41544436.54;41544436.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334450;0.00;10.88;10.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.88;10.88;0.00;0.00;0.00;0.00
2000005683;3334452;1;41715;17696646.90;17696646.90;17696646.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18583943.96;18583943.96;18583943.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36280590.86;36280590.86;36280590.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334452;0.00;7.18;7.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.54;7.54;0.00;0.00;0.00;0.00
1987000447;3334456;1;41717;9107971.80;9107971.80;9107971.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4110802.80;4110802.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13218774.60;13218774.60;13218774.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26437549.20;26437549.20;26437549.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334456;4110802.80;6.56;6.56;0.00;0.00;0.00;0.00;6.42;6.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1979002665;3334463;1;41719;22226.93;22226.93;22226.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2738664.22;2738664.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22226.93;22226.93;22226.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2783118.08;2783118.08;2783118.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334463;2738664.22;4.48;4.48;0.00;0.00;0.00;0.00;7.22;7.22;0.00;0.00;0.00;0.00;4.48;4.48;0.00;0.00;0.00;0.00
2002000638;3334465;1;41721;19708405.31;19708405.31;19708405.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16292441.43;16292441.43;16292441.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36000846.74;36000846.74;36000846.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334465;0.00;7.56;7.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.25;6.25;0.00;0.00;0.00;0.00
2002004692;3334467;1;41723;4466928.21;4466928.21;4466928.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1957449.29;1957449.29;1957449.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6424377.50;6424377.50;6424377.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334467;0.00;11.18;11.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.90;4.90;0.00;0.00;0.00;0.00
2018001574;3334613;1;41725;1199354.67;1199354.67;1199354.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1199354.67;1199354.67;1199354.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334613;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012000738;3334617;1;41727;5580586.40;5580586.40;5580586.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5036246.22;5036246.22;5036246.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10616832.62;10616832.62;10616832.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334617;0.00;0.06;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.05;0.05;0.00;0.00;0.00;0.00
1997002711;3334663;1;41729;107987797.02;107987797.02;107987797.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;95115989.58;95115989.58;95115989.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;203103786.60;203103786.60;203103786.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334663;0.00;11.17;11.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.84;9.84;0.00;0.00;0.00;0.00
1993000119;3334667;1;41731;4230846.31;4230846.31;3573227.62;657618.69;657618.69;0.00;0.00;0.00;0.00;0.00;2730956.71;2730956.71;2730956.71;2730956.71;0.00;0.00;0.00;0.00;0.00;7279649.00;7279649.00;3573227.62;3706421.38;3706421.38;0.00;0.00;0.00;0.00;0.00;14241452.02;14241452.02;7146455.24;7094996.78;7094996.78;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334667;0.00;2.51;2.51;0.46;0.46;0.00;0.00;0.00;0.00;2.33;2.33;0.00;0.00;2.51;2.51;2.60;2.60;0.00;0.00
1997002892;3334671;1;41733;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;91837696.92;91837696.92;0.00;91837696.92;0.00;91837696.92;0.00;0.00;0.00;0.00;91837696.92;91837696.92;0.00;91837696.92;0.00;91837696.92;0.00;0.00;0.00;0.00;NULL;NULL;3334671;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5479.66;0.00;5479.66;0.00
1998007618;3334675;1;41735;52093398.00;52093398.00;52093398.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;34080363.18;34080363.18;34080363.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86173761.18;86173761.18;86173761.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334675;0.00;6.07;6.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.97;3.97;0.00;0.00;0.00;0.00
2009001011;3334623;1;41737;1550172.78;1550172.78;1550172.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1347181.80;1347181.80;1347181.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2897354.58;2897354.58;2897354.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334623;0.00;4.85;4.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.93;3.93;0.00;0.00;0.00;0.00
1994003065;3334679;1;41739;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3195222.83;3195222.83;719549.14;719549.14;0.00;0.00;0.00;0.00;0.00;1897982.43;1897982.43;0.00;1897982.43;1897982.43;0.00;0.00;0.00;0.00;0.00;5093205.26;5093205.26;2475673.69;2617531.57;2617531.57;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334679;2475673.69;0.00;0.00;0.00;0.00;0.00;0.00;12.00;12.00;2.62;2.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1994004411;3334683;1;41741;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;181745.65;181745.65;89171.97;89171.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;181745.65;181745.65;92573.68;89171.97;89171.97;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334683;92573.68;0.00;0.00;0.00;0.00;0.00;0.00;14.16;14.16;9.93;9.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1997000318;3334691;1;41745;1416.45;1416.45;0.00;1416.45;1416.45;0.00;0.00;0.00;0.00;0.00;4678825.99;4678825.99;3107746.15;3107746.15;0.00;0.00;0.00;0.00;0.00;391323.21;391323.21;0.00;391323.21;391323.21;0.00;0.00;0.00;0.00;0.00;5071565.65;5071565.65;1571079.84;3500485.81;3500485.81;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334691;1571079.84;0.00;0.00;3.77;3.77;0.00;0.00;13.50;13.50;23.24;23.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1994001811;3334699;1;41747;15117155.00;15117155.00;15117155.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22172801.00;22172801.00;22172801.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37289956.00;37289956.00;37289956.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334699;0.00;2.50;2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.67;3.67;0.00;0.00;0.00;0.00
2000005918;3334625;1;41749;194787.45;194787.45;194787.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194787.45;194787.45;194787.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;389574.90;389574.90;389574.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334625;0.00;4.20;4.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.20;4.20;0.00;0.00;0.00;0.00
2002000492;3334629;1;41751;1223925.30;1223925.30;1223925.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1067268.80;1067268.80;1067268.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2291194.10;2291194.10;2291194.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334629;0.00;2.91;2.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.54;2.54;0.00;0.00;0.00;0.00
2000001718;3334707;1;41753;17099.00;17099.00;17099.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;34163.00;34163.00;34163.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;51262.00;51262.00;51262.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334707;0.00;3.44;3.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.88;6.88;0.00;0.00;0.00;0.00
2009000838;3334711;1;41755;39480133.68;39480133.68;39480133.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;39557784.30;39557784.30;39557784.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79037917.98;79037917.98;79037917.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334711;0.00;3.80;3.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.81;3.81;0.00;0.00;0.00;0.00
2011001919;3334715;1;41757;44243986.34;44243986.34;44243986.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45368226.34;45368226.34;45368226.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89612212.68;89612212.68;89612212.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334715;0.00;5.47;5.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.61;5.61;0.00;0.00;0.00;0.00
2006005774;3334633;1;41759;1703841.89;1703841.89;1703841.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1703841.89;1703841.89;1703841.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334633;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2010002474;3334729;1;41761;109485.93;109485.93;0.00;109485.93;109485.93;0.00;0.00;0.00;0.00;0.00;5883005.42;5883005.42;5883005.42;5883005.42;0.00;0.00;0.00;0.00;0.00;13342314.24;13342314.24;0.00;13342314.24;13342314.24;0.00;0.00;0.00;0.00;0.00;19334805.59;19334805.59;0.00;19334805.59;19334805.59;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334729;0.00;0.00;0.00;5.82;5.82;0.00;0.00;0.00;0.00;6.26;6.26;0.00;0.00;0.00;0.00;13.92;13.92;0.00;0.00
1986000192;3334906;1;41765;9883.23;9883.23;9883.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6917.27;6917.27;6917.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16800.50;16800.50;16800.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334906;0.00;1.88;1.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.32;1.32;0.00;0.00;0.00;0.00
1996002211;3334908;1;41767;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334908;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1997000474;3334910;1;41769;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3334910;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
