NU_CNPB_PLANO_DA;ID;ORIGEM;ID_FONTE_RECURSO;SM_TOTAL_RECURSOS_PART;SM_CONTRIB_PREV_PART;VL_CONTRIB_NORMAIS_PART;SM_CONTRIB_EXTRA_PART;VL_DEFICIT_EQUACIO_PART;VL_SERVICO_PASSADO_PART;VL_OUT_FINALIDADES_PART;SM_UTILIZA_FUNDOS_PART;VL_EXIGENCIA_REGUL_PART;VL_DESTINA_RES_ESP_PART;SM_TOTAL_RECURSOS_ASSIST;SM_CONTRIB_PREV_ASSIST;SM_CONTRIB_EXTRA_ASSIST;VL_DEFICIT_EQUACIO_ASSIST;VL_SERVICO_PASSADO_ASSIST;VL_OUT_FINALIDADES_ASSIST;SM_UTILIZA_FUNDOS_ASSIST;VL_EXIGENCIA_REGUL_ASSIST;VL_DESTINA_RES_ESP_ASSIST;SM_TOTAL_RECURSOS_PATRO;SM_CONTRIB_PREV_PATRO;VL_CONTRIB_NORMAIS_PATRO;SM_CONTRIB_EXTRA_PATRO;VL_DEFICIT_EQUACIO_PATRO;VL_SERVICO_PASSADO_PATRO;VL_OUT_FINALIDADES_PATRO;SM_UTILIZA_FUNDOS_PATRO;VL_EXIGENCIA_REGUL_PATRO;VL_DESTINA_RES_ESP_PATRO;SM_TOTAL_RECURSOS_GRUPO;SM_CONTRIB_PREV_GRUPO;SM_CONTRIB_NORMAIS_GRUPO;SM_CONTRIB_EXTRA_GRUPO;SM_DEFICIT_EQUACIO_GRUPO;SM_SERVICO_PASSADO_GRUPO;SM_OUT_FINALIDADES_GRUPO;SM_UTILIZA_FUNDOS_GRUPO;SM_EXIGENCIA_REGUL_GRUPO;SM_DESTINA_RES_ESP_GRUPO;DT_INICIO_VIGENCIA;ID_GRUPO_CUSTEIO_DA;ID_DEMONSTRACAO_ATUARIAL;VL_CONTRIB_NORMAIS_ASSIST;TX_TOT_PERC_CONTRIB_PART;TX_PERC_NORMAIS_PART;TX_TOT_PERC_EXTRA_PART;TX_DEFICIT_EQUACIO_PART;TX_PERC_SER_PAS_PART;TX_PERC_OUT_FINALID_PART;TX_TOT_PERC_CONTRIB_ASSIS;TX_PERC_NORMAIS_ASSIST;TX_TOT_PERC_EXTRA_ASSIST;TX_DEFICIT_EQUACIO_ASSIST;TX_PERC_SER_PAS_ASSIST;TX_PERC_OUT_FINALID_ASSIS;TX_TOT_PERC_CONTRIB_PATRO;TX_PERC_NORMAIS_PATRO;TX_TOT_PERC_EXTRA_PATRO;TX_DEFICIT_EQUACIO_PATRO;TX_PERC_SER_PAS_PATRO;TX_PERC_OUT_FINALID_PATRO
2005001392;2665805;1;39227;406513.22;406513.22;406513.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481066.3;481066.3;481066.3;0;0;0;0;0;0;0;887579.52;887579.52;887579.52;0;0;0;0;0;0;0;;;2665805;0;1.64;1.64;0;0;0;0;0;0;0;0;0;0;1.96;1.96;0;0;0;0
1983000329;2665807;1;39229;779926.2;779926.2;779926.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;672870.72;672870.72;672870.72;0;0;0;0;0;0;0;1452796.92;1452796.92;1452796.92;0;0;0;0;0;0;0;;;2665807;0;4.34;4.34;0;0;0;0;0;0;0;0;0;0;3.75;3.75;0;0;0;0
2010003829;2665809;1;39231;551055.18;551055.18;551055.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998934.32;998934.32;998934.32;0;0;0;0;0;0;0;1549989.5;1549989.5;1549989.5;0;0;0;0;0;0;0;;;2665809;0;2.71;2.71;0;0;0;0;0;0;0;0;0;0;4.92;4.92;0;0;0;0
2011000238;2665813;1;39233;44549.96;44549.96;44549.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54464.41;54464.41;54464.41;0;0;0;0;0;0;0;99014.37;99014.37;99014.37;0;0;0;0;0;0;0;;;2665813;0;2.25;2.25;0;0;0;0;0;0;0;0;0;0;2.75;2.75;0;0;0;0
1983000183;2665819;1;39237;839200.15;839200.15;152242.34;686957.81;686957.81;0;0;0;0;0;14023427.59;14023427.59;13164225.01;13164225.01;0;0;0;0;0;12467962.77;12467962.77;152242.34;12315720.43;12315720.43;0;0;0;0;0;27330590.51;27330590.51;1163687.26;26166903.25;26166903.25;0;0;0;0;0;;;2665819;859202.58;3.62;3.62;16.33;16.33;0;0;6.94;6.94;56.32;56.32;0;0;3.62;3.62;0;0;0;0
1998006174;2665821;1;39239;0;0;0;0;0;0;0;0;0;0;8120304.02;8120304.02;7672347.02;7672347.02;0;0;0;0;0;2907043.36;2907043.36;0;2907043.36;2907043.36;0;0;0;0;0;11027347.38;11027347.38;447957;10579390.38;10579390.38;0;0;0;0;0;;;2665821;447957;0;0;0;0;0;0;13.6;13.6;52.41;52.41;0;0;0;0;0;0;0;0
2010002938;2665706;1;39241;352798.2;352798.2;352798.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345460.2;345460.2;345460.2;0;0;0;0;0;0;0;698258.4;698258.4;698258.4;0;0;0;0;0;0;0;;;2665706;0;4.22;4.22;0;0;0;0;0;0;0;0;0;0;4.14;4.14;0;0;0;0
2002002118;2665716;1;39243;86169.98;86169.98;86169.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4855.37;4855.37;4855.37;0;0;0;0;0;0;0;91025.35;91025.35;91025.35;0;0;0;0;0;0;0;;;2665716;0;4.37;4.37;0;0;0;0;0;0;0;0;0;0;2.46;2.46;0;0;0;0
2008003329;2665827;1;39245;633960.08;633960.08;633960.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;782283.97;782283.97;782283.97;0;0;0;0;0;0;0;1416244.05;1416244.05;1416244.05;0;0;0;0;0;0;0;;;2665827;0;3.42;3.42;0;0;0;0;0;0;0;0;0;0;4.22;4.22;0;0;0;0
1994000211;2666863;1;39247;3066830.04;3066830.04;3066830.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6719959.08;6719959.08;6719959.08;0;0;0;0;0;0;0;9786789.12;9786789.12;9786789.12;0;0;0;0;0;0;0;;;2666863;0;0.44;0.44;0;0;0;0;0;0;0;0;0;0;0.97;0.97;0;0;0;0
2015000429;2666811;1;39249;0;0;0;0;0;0;0;0;0;0;23065107.26;23065107.26;0;0;0;0;0;0;0;29629218.84;29629218.84;29629218.84;0;0;0;0;0;0;0;52694326.1;52694326.1;52694326.1;0;0;0;0;0;0;0;;;2666811;23065107.26;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0.09;0.09;0;0;0;0
1994003065;2666871;1;39251;0;0;0;0;0;0;0;0;0;0;2447386.59;2447386.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2447386.59;2447386.59;2447386.59;0;0;0;0;0;0;0;;;2666871;2447386.59;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0
1997000318;2666879;1;39253;1132.25;1132.25;0;1132.25;1132.25;0;0;0;0;0;4098026.14;4098026.14;2553524.58;2553524.58;0;0;0;0;0;3363.69;3363.69;0;3363.69;3363.69;0;0;0;0;0;4102522.08;4102522.08;1544501.56;2558020.52;2558020.52;0;0;0;0;0;;;2666879;1544501.56;0;0;3.32;3.32;0;0;13.5;13.5;19.67;19.67;0;0;0;0;0;0;0;0
2011001919;2666894;1;39255;45250752;45250752;45250752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46267103;46267103;46267103;0;0;0;0;0;0;0;91517855;91517855;91517855;0;0;0;0;0;0;0;;;2666894;0;5.59;5.59;0;0;0;0;0;0;0;0;0;0;5.71;5.71;0;0;0;0
1987000765;2666898;1;39257;22744198.65;22744198.65;22744198.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27012426.82;27012426.82;27012426.82;0;0;0;0;0;0;0;49756625.47;49756625.47;49756625.47;0;0;0;0;0;0;0;;;2666898;0;6.88;6.88;0;0;0;0;0;0;0;0;0;0;8.17;8.17;0;0;0;0
2021001318;2667537;1;39261;105182.7;105182.7;105182.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227316.7;227316.7;227316.7;0;0;0;0;0;0;0;332499.4;332499.4;332499.4;0;0;0;0;0;0;0;;;2667537;0;3.18;3.18;0;0;0;0;0;0;0;0;0;0;6.88;6.88;0;0;0;0
2010003438;2667544;1;39263;11131109.53;11131109.53;11131109.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10788773.4;10788773.4;10788773.4;0;0;0;0;0;0;0;21919882.93;21919882.93;21919882.93;0;0;0;0;0;0;0;;;2667544;0;6.86;6.86;0;0;0;0;0;0;0;0;0;0;6.65;6.65;0;0;0;0
2019002574;2667497;1;39265;3006587.41;3006587.41;3006587.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3006587.41;3006587.41;3006587.41;0;0;0;0;0;0;0;;;2667497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006001183;2667509;1;39267;3958665.75;3958665.75;3958665.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4506180.38;4506180.38;4506180.38;0;0;0;0;0;0;0;8464846.13;8464846.13;8464846.13;0;0;0;0;0;0;0;;;2667509;0;4.36;4.36;0;0;0;0;0;0;0;0;0;0;4.96;4.96;0;0;0;0
1994001674;2667547;1;39269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2667547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1981000283;2667549;1;39271;135374.21;135374.21;135374.21;0;0;0;0;0;0;0;20338402.9;20338402.9;0;0;0;0;0;0;0;90413173.74;90413173.74;90413173.74;0;0;0;0;0;0;0;110886950.9;110886950.9;110886950.9;0;0;0;0;0;0;0;;;2667549;20338402.9;3.98;3.98;0;0;0;0;16.41;16.41;0;0;0;0;2.33;2.33;0;0;0;0
2000005111;2667551;1;39273;40514.28;40514.28;40514.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40514.28;40514.28;40514.28;0;0;0;0;0;0;0;81028.56;81028.56;81028.56;0;0;0;0;0;0;0;;;2667551;0;0.3;0.3;0;0;0;0;0;0;0;0;0;0;0.3;0.3;0;0;0;0
2000001238;2667557;1;39275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2667557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000001092;2667559;1;39277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2667559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000000118;2667561;1;39279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2667561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2002002029;2667515;1;39281;112613.67;112613.67;112613.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68443.44;68443.44;68443.44;0;0;0;0;0;0;0;181057.11;181057.11;181057.11;0;0;0;0;0;0;0;;;2667515;0;4.76;4.76;0;0;0;0;0;0;0;0;0;0;2.89;2.89;0;0;0;0
1997002183;2667575;1;39283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;648134.99;648134.99;0;648134.99;648134.99;0;0;0;0;0;648134.99;648134.99;0;648134.99;648134.99;0;0;0;0;0;;;2667575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000007856;2667577;1;39285;1636463.07;1636463.07;1628585.31;7877.76;0;0;7877.76;0;0;0;0;0;0;0;0;0;0;0;0;1620930.15;1620930.15;1613052.39;7877.76;0;0;7877.76;0;0;0;3257393.22;3257393.22;3241637.7;15755.52;0;0;15755.52;0;0;0;;;2667577;0;7.2;7.2;0.03;0;0;0.03;0;0;0;0;0;0;7.13;7.13;0.03;0;0;0.03
1996004883;2668237;1;39287;7871360.34;7871360.34;7871360.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11025375.93;11025375.93;11025375.93;0;0;0;0;0;0;0;18896736.27;18896736.27;18896736.27;0;0;0;0;0;0;0;;;2668237;0;5;5;0;0;0;0;0;0;0;0;0;0;7.01;7.01;0;0;0;0
1998003892;2668212;1;39289;4710483;4710483;4710483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8020423.8;8020423.8;8020423.8;0;0;0;0;0;0;0;12730906.8;12730906.8;12730906.8;0;0;0;0;0;0;0;;;2668212;0;3.58;3.58;0;0;0;0;0;0;0;0;0;0;6.09;6.09;0;0;0;0
1994001811;2668536;1;39291;15599445;15599445;15599445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21345311;21345311;21345311;0;0;0;0;0;0;0;36944756;36944756;36944756;0;0;0;0;0;0;0;;;2668536;0;2.65;2.65;0;0;0;0;0;0;0;0;0;0;3.62;3.62;0;0;0;0
1988002011;2668540;1;39293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2668540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1988000483;2668546;1;39295;37537175;37537175;37537175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56306177;56306177;56306177;0;0;0;0;0;0;0;93843352;93843352;93843352;0;0;0;0;0;0;0;;;2668546;0;3.42;3.42;0;0;0;0;0;0;0;0;0;0;5.13;5.13;0;0;0;0
1988000319;2668550;1;39297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2668550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1984000918;2668558;1;39299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6530000;6530000;6530000;0;0;0;0;0;0;0;6530000;6530000;6530000;0;0;0;0;0;0;0;;;2668558;0;0;0;0;0;0;0;0;0;0;0;0;0;1.42;1.42;0;0;0;0
1985000792;2669160;1;39301;9315988.67;9315988.67;8012691.48;1303297.19;1303297.19;0;0;0;0;0;31446617.17;31446617.17;4708491.97;4708491.97;0;0;0;0;0;44314227.7;44314227.7;37512385.51;6801842.19;6801842.19;0;0;0;0;0;85076833.54;85076833.54;72263202.19;12813631.35;12813631.35;0;0;0;0;0;;;2669160;26738125.2;9.92;9.92;1.61;1.61;0;0;13.65;13.65;2.4;2.4;0;0;13.56;13.56;2.46;2.46;0;0
2020001829;2669096;1;39303;555612;555612;555612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555612;555612;555612;0;0;0;0;0;0;0;;;2669096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010003047;2669105;1;39305;266695.12;266695.12;266695.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171818.21;171818.21;171818.21;0;0;0;0;0;0;0;438513.33;438513.33;438513.33;0;0;0;0;0;0;0;;;2669105;0;3.03;3.03;0;0;0;0;0;0;0;0;0;0;1.95;1.95;0;0;0;0
2020002183;2669123;1;39307;956818.85;956818.85;956818.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265421.5;740857.52;740857.52;0;0;0;0;524563.98;524563.98;0;2222240.35;1697676.37;1697676.37;0;0;0;0;524563.98;524563.98;0;;;2669123;0;3.18;3.18;0;0;0;0;0;0;0;0;0;0;2.46;2.46;0;0;0;0
2020000229;2669182;1;39310;6211303;6211303;6211303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5838770;5838770;5838770;0;0;0;0;0;0;0;12050073;12050073;12050073;0;0;0;0;0;0;0;;;2669182;0;3.01;3.01;0;0;0;0;0;0;0;0;0;0;2.83;2.83;0;0;0;0
2013001738;2669191;1;39312;277281090.9;277281090.9;277281090.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277281090.9;277281090.9;277281090.9;0;0;0;0;0;0;0;554562181.9;554562181.9;554562181.9;0;0;0;0;0;0;0;;;2669191;0;8.02;8.02;0;0;0;0;0;0;0;0;0;0;8.02;8.02;0;0;0;0
2006000438;2669195;1;39314;170638.44;170638.44;170638.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214251.84;214251.84;214251.84;0;0;0;0;0;0;0;384890.28;384890.28;384890.28;0;0;0;0;0;0;0;;;2669195;0;2.61;2.61;0;0;0;0;0;0;0;0;0;0;3.28;3.28;0;0;0;0
2011002192;2669199;1;39319;2368485.7;2368485.7;2368485.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2711532.12;2711532.12;2711532.12;0;0;0;0;0;0;0;5080017.82;5080017.82;5080017.82;0;0;0;0;0;0;0;;;2669199;0;17.57;17.57;0;0;0;0;0;0;0;0;0;0;27.45;27.45;0;0;0;0
2011002265;2669203;1;39324;5134164.49;5134164.49;5134164.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7376159.94;7376159.94;7376159.94;0;0;0;0;0;0;0;12510324.43;12510324.43;12510324.43;0;0;0;0;0;0;0;;;2669203;0;9.46;9.46;0;0;0;0;0;0;0;0;0;0;13.84;13.84;0;0;0;0
1986000192;2669211;1;39326;10585.44;10585.44;10585.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7408.75;7408.75;7408.75;0;0;0;0;0;0;0;17994.19;17994.19;17994.19;0;0;0;0;0;0;0;;;2669211;0;2.07;2.07;0;0;0;0;0;0;0;0;0;0;1.45;1.45;0;0;0;0
1998004856;2669215;1;39328;3062212.01;3062212.01;3062212.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9446314.8;9446314.8;9446314.8;0;0;0;0;0;0;0;12508526.81;12508526.81;12508526.81;0;0;0;0;0;0;0;;;2669215;0;1.53;1.53;0;0;0;0;0;0;0;0;0;0;4.73;4.73;0;0;0;0
1997000474;2669219;1;39330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2669219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005005029;2669223;1;39332;9492851.5;9492851.5;9492851.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9492851.5;9492851.5;9492851.5;0;0;0;0;0;0;0;18985703;18985703;18985703;0;0;0;0;0;0;0;;;2669223;0;4.13;4.13;0;0;0;0;0;0;0;0;0;0;4.13;4.13;0;0;0;0
2015000747;2669227;1;39334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195178.84;171182.38;171182.38;0;0;0;0;23996.46;23996.46;0;195178.84;171182.38;171182.38;0;0;0;0;23996.46;23996.46;0;;;2669227;0;0;0;0;0;0;0;0;0;0;0;0;0;29.89;29.89;0;0;0;0
2010000374;2669251;1;39336;893779.5;893779.5;893779.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304784.14;304784.14;304784.14;0;0;0;0;0;0;0;1198563.64;1198563.64;1198563.64;0;0;0;0;0;0;0;;;2669251;0;5.87;5.87;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
1996002074;2670309;1;39340;15988985;15988985;15988985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14712582.04;14712582.04;14712582.04;0;0;0;0;0;0;0;30701567.04;30701567.04;30701567.04;0;0;0;0;0;0;0;;;2670309;0;5.05;5.05;0;0;0;0;0;0;0;0;0;0;4.65;4.65;0;0;0;0
2000001319;2670319;1;39342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2670319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971000183;2670323;1;39344;9081064.09;9081064.09;9081064.09;0;0;0;0;0;0;0;22167757.83;22167757.83;0;0;0;0;0;0;0;9081064.09;9081064.09;9081064.09;0;0;0;0;0;0;0;40329886.01;40329886.01;40329886.01;0;0;0;0;0;0;0;;;2670323;22167757.83;5.26;5.26;0;0;0;0;1.75;1.75;0;0;0;0;5.26;5.26;0;0;0;0
2002000311;2670327;1;39346;52871322.61;52871322.61;51832527.75;1038794.86;1038794.86;0;0;0;0;0;114215.38;114215.38;114215.38;114215.38;0;0;0;0;0;50961123.69;50961123.69;49817171.75;1143951.94;1143951.94;0;0;0;0;0;103946661.7;103946661.7;101649699.5;2296962.18;2296962.18;0;0;0;0;0;;;2670327;0;8.77;8.77;0.18;0.18;0;0;0;0;0.02;0.02;0;0;8.43;8.43;0.19;0.19;0;0
1999004965;2670331;1;39348;17100005.26;17100005.26;17100005.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17521076.46;17521076.46;17521076.46;0;0;0;0;0;0;0;34621081.72;34621081.72;34621081.72;0;0;0;0;0;0;0;;;2670331;0;9.51;9.51;0;0;0;0;0;0;0;0;0;0;9.74;9.74;0;0;0;0
2000000411;2670345;1;39350;26130.6;26130.6;26130.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2613.06;2613.06;2613.06;0;0;0;0;0;0;0;28743.66;28743.66;28743.66;0;0;0;0;0;0;0;;;2670345;0;3.15;3.15;0;0;0;0;0;0;0;0;0;0;0.31;0.31;0;0;0;0
1999001265;2670353;1;39352;7228610.3;7228610.3;7228610.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5625777.16;4759683.54;4759683.54;0;0;0;0;866093.62;866093.62;0;12854387.46;11988293.84;11988293.84;0;0;0;0;866093.62;866093.62;0;;;2670353;0;2.84;2.84;0;0;0;0;0;0;0;0;0;0;1.87;1.87;0;0;0;0
2019002019;2670357;1;39354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5537153.28;5537153.28;5537153.28;0;0;0;0;0;0;0;5537153.28;5537153.28;5537153.28;0;0;0;0;0;0;0;;;2670357;0;0;0;0;0;0;0;0;0;0;0;0;0;3.39;3.39;0;0;0;0
1989001238;2670361;1;39356;715693.68;715693.68;715693.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555349.8;0;0;0;0;0;0;555349.8;555349.8;0;1271043.48;715693.68;715693.68;0;0;0;0;555349.8;555349.8;0;;;2670361;0;5.77;5.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003001638;2670401;1;39358;400938.52;400938.52;400938.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284939.91;284939.91;284939.91;0;0;0;0;0;0;0;685878.43;685878.43;685878.43;0;0;0;0;0;0;0;;;2670401;0;9.12;9.12;0;0;0;0;0;0;0;0;0;0;6.48;6.48;0;0;0;0
2002000719;2670403;1;39360;3710189.15;3710189.15;3710189.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2173497.15;2173497.15;2173497.15;0;0;0;0;0;0;0;5883686.3;5883686.3;5883686.3;0;0;0;0;0;0;0;;;2670403;0;3.02;3.02;0;0;0;0;0;0;0;0;0;0;1.77;1.77;0;0;0;0
1979001456;2670405;1;39362;7537962.68;7537962.68;6428146.02;1109816.66;1109816.66;0;0;0;0;0;1452360.23;1452360.23;1452360.23;1452360.23;0;0;0;0;0;24174224.37;24174224.37;16713179.66;7461044.71;7461044.71;0;0;0;0;0;33164547.28;33164547.28;23141325.68;10023221.6;10023221.6;0;0;0;0;0;;;2670405;0;5.85;5.85;1.01;1.01;0;0;0;0;2.76;2.76;0;0;15.21;15.21;6.79;6.79;0;0
2005003883;2670407;1;39364;27923947.6;27923947.6;27923947.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7034705.35;7034705.35;7034705.35;0;0;0;0;0;0;0;34958652.95;34958652.95;34958652.95;0;0;0;0;0;0;0;;;2670407;0;10.4;10.4;0;0;0;0;0;0;0;0;0;0;2.62;2.62;0;0;0;0
2010005929;2670393;1;39366;32707003.57;32707003.57;32707003.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469014.56;469014.56;469014.56;0;0;0;0;0;0;0;33176018.13;33176018.13;33176018.13;0;0;0;0;0;0;0;;;2670393;0;13.2;13.2;0;0;0;0;0;0;0;0;0;0;0.19;0.19;0;0;0;0
2002000565;2670411;1;39368;1224201.1;1224201.1;1224201.1;0;0;0;0;0;0;0;602683.62;602683.62;602683.62;602683.62;0;0;0;0;0;1642559.85;1642559.85;1067355.15;575204.7;575204.7;0;0;0;0;0;3469444.57;3469444.57;2291556.25;1177888.32;1177888.32;0;0;0;0;0;;;2670411;0;3.97;3.97;0;0;0;0;0;0;1.95;1.95;0;0;3.46;3.46;1.86;1.86;0;0
2011000556;2670960;1;39375;0;0;0;0;0;0;0;0;0;0;25852704.66;25852704.66;25852704.66;25852704.66;0;0;0;0;0;24445109.78;24445109.78;0;24445109.78;24445109.78;0;0;0;0;0;50297814.44;50297814.44;0;50297814.44;50297814.44;0;0;0;0;0;;;2670960;0;0;0;0;0;0;0;0;0;71.22;71.22;0;0;0;0;26.21;26.21;0;0
2004002711;2670946;1;39377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2670946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016001992;2670950;1;39379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2670950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018000111;2670954;1;39381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2670954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993000119;2670962;1;39383;4975562.68;4975562.68;4264329.56;711233.12;711233.12;0;0;0;0;0;2546559.35;2546559.35;2546559.35;2546559.35;0;0;0;0;0;7777696.88;7777696.88;4264329.56;3513367.32;3513367.32;0;0;0;0;0;15299818.91;15299818.91;8528659.12;6771159.79;6771159.79;0;0;0;0;0;;;2670962;0;2.73;2.73;0.45;0.45;0;0;0;0;2.31;2.31;0;0;2.73;2.73;2.25;2.25;0;0
1998007618;2670964;1;39385;50312359.06;50312359.06;50312359.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32530757.97;32530757.97;32530757.97;0;0;0;0;0;0;0;82843117.03;82843117.03;82843117.03;0;0;0;0;0;0;0;;;2670964;0;6.07;6.07;0;0;0;0;0;0;0;0;0;0;3.92;3.92;0;0;0;0
2018001574;2670958;1;39387;931282.2;931282.2;931282.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;931282.2;931282.2;931282.2;0;0;0;0;0;0;0;;;2670958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1979001138;2671329;1;39389;19126.05;19126.05;19126.05;0;0;0;0;0;0;0;24020.04;24020.04;0;0;0;0;0;0;0;40077.96;40077.96;40077.96;0;0;0;0;0;0;0;83224.05;83224.05;83224.05;0;0;0;0;0;0;0;;;2671329;24020.04;1.51;1.51;0;0;0;0;1.41;1.41;0;0;0;0;1.35;1.35;0;0;0;0
