NU_CNPB_PLANO_DA;ID;ORIGEM;ID_RESULTADO_PLANO;VL_RESULTADO_EXERCICIO;VL_DEFICIT_TECNICO;VL_SUPERAVIT_TECNICO;VL_RESERVA_CONTINGENCIA;VL_RESERVA_ESPECIAL;ID_DEMONSTRACAO_ATUARIAL
1996000829;3339866;1;24024;179679.86;0.00;1772441.13;921496.75;850944.38;3339866
1996001647;3339868;1;24025;1212789.50;711648.44;0.00;0.00;0.00;3339868
2010005465;3339933;1;24026;-382606.33;792768.70;0.00;0.00;0.00;3339933
2000005111;3339939;1;24027;350016.56;0.00;350016.56;128915.34;221101.22;3339939
1996004247;3339944;1;24028;11336299.49;0.00;11336299.49;11336299.49;0.00;3339944
2000001092;3339952;1;24029;5596717.08;0.00;5596717.08;2704788.79;2891928.29;3339952
2000000118;3339956;1;24030;56881.71;0.00;56881.71;22416.37;34465.34;3339956
2006000438;3339960;1;24031;1721685.90;0.00;1721685.90;1624296.71;97389.19;3339960
1999001011;3339964;1;24032;7114.78;0.00;131538.61;131538.61;0.00;3339964
2000003011;3339968;1;24033;626927.44;0.00;2093070.90;1144547.77;948523.13;3339968
1989001238;3339971;1;24034;10052.25;0.00;352431.95;102646.95;249785.00;3339971
2016002018;3339979;1;24035;195222.84;0.00;269285.35;269285.35;0.00;3339979
1998002756;3340962;1;24036;-232390.55;0.00;833846.18;833846.18;0.00;3340962
1998002829;3340964;1;24037;254843072.66;0.00;8079767.50;8079767.50;0.00;3340964
1990002129;3340966;1;24038;-575835.41;6159418.05;0.00;0.00;0.00;3340966
2011002192;3340968;1;24039;11795322.95;0.00;22618813.88;19024457.83;3594356.05;3340968
1981001719;3340970;1;24040;66867851.48;0.00;57706389.57;57706389.57;0.00;3340970
2002002411;3340972;1;24041;263312.96;5506840.81;0.00;0.00;0.00;3340972
1991001347;3340974;1;24042;1463701.42;370697.17;0.00;0.00;0.00;3340974
2000004474;3340984;1;24045;0.00;0.00;5851.28;5851.28;0.00;3340984
2019001756;3340986;1;24046;0.00;0.00;0.00;0.00;0.00;3340986
2006001647;3340988;1;24047;1361372.51;0.00;1384380.00;1384380.00;0.00;3340988
2007003465;3340990;1;24048;168572.57;0.00;370922.80;116459.45;254463.35;3340990
2022001192;3341192;1;24049;1668319.14;0.00;9113892.69;9113892.69;0.00;3341192
1985001683;3341196;1;24050;-14060127.99;0.00;32939847.06;32939847.06;0.00;3341196
2000001947;3341204;1;24051;34917793.75;0.00;100470318.55;41302827.98;59167490.57;3341204
1983000256;3341208;1;24052;36828216.57;0.00;163445198.27;134370292.11;29074906.16;3341208
2000000819;3341214;1;24053;1082984.12;0.00;3168270.59;3168270.59;0.00;3341214
2000000983;3341216;1;24054;360436.04;0.00;1353869.60;1353869.60;0.00;3341216
1984000292;3341222;1;24055;18347595.45;0.00;65127774.43;36817103.55;28310670.88;3341222
2020001047;3341224;1;24056;0.00;0.00;0.00;0.00;0.00;3341224
2016001283;3341228;1;24057;0.00;0.00;0.00;0.00;0.00;3341228
1997000792;3341230;1;24058;45005.43;2346833.53;0.00;0.00;0.00;3341230
2004000929;3341232;1;24059;184694.98;0.00;809499.87;309.07;809190.80;3341232
1980002411;3341234;1;24060;15783757.62;0.00;60661043.99;60661043.99;0.00;3341234
1981000429;3342378;1;24061;8793206120.41;0.00;0.00;0.00;0.00;3342378
1979003092;3342382;1;24062;52064829.46;20197557.42;0.00;0.00;0.00;3342382
1979002819;3342384;1;24063;290131496.22;0.00;59824357.99;59824357.99;0.00;3342384
2002004765;3342386;1;24064;93377555.66;0.00;133277329.62;133277329.62;0.00;3342386
2022001011;3342388;1;24065;834172.30;0.00;34321496.02;34300536.11;20959.91;3342388
2004002638;3342390;1;24066;2189721.60;20903249.75;0.00;0.00;0.00;3342390
2000004318;3342392;1;24067;21899440.65;0.00;101692072.25;101692072.25;0.00;3342392
2013000138;3342398;1;24068;0.00;0.00;0.00;0.00;0.00;3342398
2013000219;3342402;1;24069;0.00;0.00;0.00;0.00;0.00;3342402
2013002092;3342406;1;24070;0.00;0.00;0.00;0.00;0.00;3342406
2018001329;3342410;1;24071;0.00;0.00;0.00;0.00;0.00;3342410
1995002518;3342418;1;24072;291443.05;0.00;1158668.23;308059.04;850609.19;3342418
2020000474;3342424;1;24073;0.00;0.00;0.00;0.00;0.00;3342424
1993002774;3342426;1;24074;63862.42;0.00;296561.36;154903.77;141657.59;3342426
2020002647;3342436;1;24075;0.00;0.00;0.00;0.00;0.00;3342436
1984000918;3342440;1;24076;0.00;0.00;0.00;0.00;0.00;3342440
2010005074;3342448;1;24077;-419551.34;1593721.76;0.00;0.00;0.00;3342448
1976000165;3342703;1;24079;23695494.57;2203711.27;0.00;0.00;0.00;3342703
1976000238;3342708;1;24080;154374.73;310726.32;0.00;0.00;0.00;3342708
1984001183;3342715;1;24082;7276882.98;0.00;82591933.40;63481067.09;19110866.31;3342715
1988001374;3342719;1;24083;1574088.97;0.00;109721644.54;54137153.19;55584491.35;3342719
2015001719;3342727;1;24084;11752950.32;0.00;3061747.66;3061747.66;0.00;3342727
2015001638;3342731;1;24085;15531038.07;0.00;4748097.23;4748097.23;0.00;3342731
2015001565;3342735;1;24086;26040860.02;0.00;3292773.63;3292773.63;0.00;3342735
1979000638;3342740;1;24087;198113665.81;50699897.46;0.00;0.00;0.00;3342740
2009000511;3342742;1;24088;869448.89;227477.44;0.00;0.00;0.00;3342742
2019003211;3342744;1;24089;0.00;0.00;0.00;0.00;0.00;3342744
1997002256;3342754;1;24090;28760450.49;28760450.49;0.00;0.00;0.00;3342754
2017001211;3342760;1;24092;0.00;0.00;0.00;0.00;0.00;3342760
2017001074;3342762;1;24093;649643.93;108532.01;0.00;0.00;0.00;3342762
1988001056;3343029;1;24094;1353831.35;15523770.76;0.00;0.00;0.00;3343029
2006003674;3343041;1;24095;77567954.06;78880276.67;0.00;0.00;0.00;3343041
1985001519;3343044;1;24096;2421273.42;0.00;113392852.66;113392852.66;0.00;3343044
2006001011;3343048;1;24097;786718.91;0.00;5262529.55;2763674.63;2498854.92;3343048
1979003319;3343050;1;24098;-100325.17;19375083.82;0.00;0.00;0.00;3343050
1982002174;3343054;1;24099;3321435.33;2931982.06;0.00;0.00;0.00;3343054
1979002983;3343062;1;24100;40262189.31;0.00;3056217.01;3056217.01;0.00;3343062
1991001029;3343066;1;24101;316724837.20;0.00;2335347175.17;1379639338.61;955707836.56;3343066
2002003947;3343078;1;24102;75777433.88;0.00;197181597.19;78326771.43;118854825.76;3343078
1989000274;3343088;1;24103;59489549.67;0.00;210434429.79;99930027.43;110504402.36;3343088
2019000938;3343092;1;24104;0.00;0.00;0.00;0.00;0.00;3343092
1982002247;3344377;1;24105;206171590.29;28802654.64;0.00;0.00;0.00;3344377
1979004374;3344401;1;24107;52488181.40;93937400.22;0.00;0.00;0.00;3344401
2010004019;3344406;1;24108;1268259.94;0.00;1136178.30;1034787.11;101391.19;3344406
1998003256;3345591;1;24110;0.00;0.00;0.00;0.00;0.00;3345591
2010002156;3345593;1;24111;0.00;0.00;0.00;0.00;0.00;3345593
1975000218;3346031;1;24113;6972291.21;144545665.63;0.00;0.00;0.00;3346031
1979003556;3346033;1;24114;241259230.50;0.00;644794286.94;644794286.94;0.00;3346033
1981000356;3346855;1;24115;0.00;0.00;0.00;0.00;0.00;3346855
1995001783;3346871;1;24116;276261.23;3259846.64;0.00;0.00;0.00;3346871
1999004019;3346890;1;24117;-3014949.50;0.00;513490.00;513490.00;0.00;3346890
1979004692;3346895;1;24118;38672485.98;0.00;2651910.94;0.00;2651910.94;3346895
1979004447;3346900;1;24119;167917166.28;242731729.09;0.00;0.00;0.00;3346900
1979002274;3346994;1;24121;472221756.88;0.00;183407176.97;183407176.97;0.00;3346994
1978000529;3346998;1;24123;-892766.65;2866572.66;0.00;0.00;0.00;3346998
1986000656;3347006;1;24124;24176027.03;0.00;36575009.26;36575009.26;0.00;3347006
1970000147;3347814;1;24125;1293675489.16;486965513.64;0.00;0.00;0.00;3347814
2003002383;3347816;1;24126;1142095.35;0.00;33205509.30;27425412.34;5780096.96;3347816
2003002456;3347818;1;24127;-27943607.65;150670524.02;0.00;0.00;0.00;3347818
2003002618;3347820;1;24128;-16457858.71;34417848.90;0.00;0.00;0.00;3347820
2018000292;3347822;1;24129;12794264.61;1708254738.15;0.00;0.00;0.00;3347822
2019003619;3347826;1;24130;0.00;0.00;0.00;0.00;0.00;3347826
2019003783;3347830;1;24131;0.00;0.00;0.00;0.00;0.00;3347830
1979002738;3347851;1;24132;276244789.81;265052723.67;0.00;0.00;0.00;3347851
1985001292;3347855;1;24133;84440.41;84440.41;0.00;0.00;0.00;3347855
1979003238;3347857;1;24134;104604971.71;71187965.60;0.00;0.00;0.00;3347857
1985001365;3347861;1;24135;22596741.53;0.00;22596741.53;9929715.95;12667025.58;3347861
1979004765;3347865;1;24136;0.00;0.00;0.00;0.00;0.00;3347865
2011002265;3347869;1;24137;539995.00;0.00;751504.14;247267.25;504236.89;3347869
1980000311;3347874;1;24138;0.00;0.00;0.00;0.00;0.00;3347874
2005006165;3347878;1;24139;224846.87;0.00;344252.59;344252.59;0.00;3347878
1980000565;3347884;1;24140;22883147.22;39662260.52;0.00;0.00;0.00;3347884
1996003119;3347892;1;24141;16155.95;0.00;595792.32;414699.79;181092.53;3347892
1987000129;3347910;1;24142;63623229.43;0.00;153039166.16;52728119.18;100311046.98;3347910
1994000619;3347914;1;24143;1691239789.65;0.00;20339978.95;20339978.95;0.00;3347914
2000002374;3347918;1;24144;24675824.32;0.00;0.00;0.00;0.00;3347918
2003001956;3347930;1;24145;3536326.45;0.00;5781431.21;5781431.21;0.00;3347930
1977000118;3347947;1;24146;58835346.45;0.00;554189243.51;361295217.27;192894026.24;3347947
2006003356;3348206;1;24147;0.00;0.00;0.00;0.00;0.00;3348206
2000002692;3348226;1;24148;25314462.43;0.00;66876716.47;57791195.20;9085521.27;3348226
2000008429;3348783;1;24150;-63847217.62;63847217.62;0.00;0.00;0.00;3348783
1995003311;3348796;1;24151;4788289.23;0.00;54572127.26;35595932.45;18976194.81;3348796
1979003165;3348800;1;24152;507972837.95;0.00;28420096.95;28420096.95;0.00;3348800
1996002619;3348814;1;24154;1757259.83;0.00;8916087.33;6143776.44;2772310.89;3348814
2009001338;3348819;1;24155;86264.35;405179.65;0.00;0.00;0.00;3348819
2013002165;3348822;1;24156;78764809.37;75588208.97;0.00;0.00;0.00;3348822
1985000156;3348825;1;24157;1673190.95;26559533.29;0.00;0.00;0.00;3348825
2002001529;3348831;1;24158;-997285.01;41430831.68;0.00;0.00;0.00;3348831
2004002492;3348833;1;24159;4806918.62;0.00;9136655.36;9136655.36;0.00;3348833
2008004856;3348852;1;24161;0.00;0.00;0.00;0.00;0.00;3348852
1998006638;3348854;1;24162;25224349.20;0.00;397702641.90;397702641.90;0.00;3348854
1996003992;3348869;1;24164;19395426.88;0.00;48654676.78;48654676.78;0.00;3348869
2005004911;3348876;1;24165;0.00;0.00;0.00;0.00;0.00;3348876
2000006711;3348880;1;24166;6171578.89;0.00;5537281.88;5537281.88;0.00;3348880
1999003918;3348888;1;24167;1910234.61;0.00;6827203.95;5038460.38;1788743.57;3348888
1982002956;3348890;1;24168;61500901.90;0.00;34606200.39;34606200.39;0.00;3348890
1987000765;3348893;1;24169;10532828.31;0.00;13878724.14;10407961.39;3470762.75;3348893
2007000229;3348898;1;24170;25883717.55;0.00;175814197.94;147756071.33;28058126.61;3348898
2005001783;3348900;1;24171;5685416.42;0.00;5685416.42;5299838.49;385577.93;3348900
2002001456;3348921;1;24172;-715189450.15;715189450.15;0.00;0.00;0.00;3348921
2006000292;3348930;1;24173;976470.18;0.00;976470.18;976470.18;0.00;3348930
1994002492;3348932;1;24174;12938251.13;0.00;69724608.15;69724608.15;0.00;3348932
1985000547;3348935;1;24175;352252.92;0.00;11519288.87;6795226.82;4724062.05;3348935
1981001492;3349716;1;24149;-796219759.13;796219759.13;0.00;0.00;0.00;3349716
2018002147;3349718;1;24176;25130299.29;418469.45;0.00;0.00;0.00;3349718
1979001618;3349728;1;24177;82257530.45;0.00;168261192.18;168261192.18;0.00;3349728
1993003592;3349730;1;24178;-285746.29;1763022.51;0.00;0.00;0.00;3349730
2005004529;3349732;1;24179;-1251876.14;45354322.72;0.00;0.00;0.00;3349732
2001002165;3349736;1;24180;68834742.18;357779765.18;0.00;0.00;0.00;3349736
1996003674;3349746;1;24182;76166062.85;0.00;31935618.42;31935618.42;0.00;3349746
1994001119;3349748;1;24183;3654266.57;3472388.01;0.00;0.00;0.00;3349748
1977000274;3349752;1;24184;335203025.08;6440642268.22;0.00;0.00;0.00;3349752
1986000338;3349754;1;24185;205519.56;0.00;205519.56;205519.56;0.00;3349754
1980000174;3351124;1;24187;9798369021.36;0.00;14497018204.61;14497018204.61;0.00;3351124
2019003856;3353045;1;24188;0.00;0.00;0.00;0.00;0.00;3353045
2022001265;3353051;1;24189;0.00;0.00;0.00;0.00;0.00;3353051
2014000492;3353055;1;24190;149720.91;0.00;531629.45;531629.45;0.00;3353055
2006005911;3353062;1;24191;192287.57;4381586.93;0.00;0.00;0.00;3353062
2007000156;3353066;1;24192;-332842.16;1987132.49;0.00;0.00;0.00;3353066
2005005029;3354507;1;24193;0.00;0.00;0.00;0.00;0.00;3354507
1988000238;3354510;1;24194;177000.06;0.00;449588.18;449588.18;0.00;3354510
1985001047;3354520;1;24195;0.00;0.00;0.00;0.00;0.00;3354520
1992000719;3354523;1;24196;0.00;0.00;0.00;0.00;0.00;3354523
2014000247;3354527;1;24197;0.00;0.00;0.00;0.00;0.00;3354527
1989000118;3354531;1;24198;382406.11;0.00;2103018.74;1752897.18;350121.56;3354531
2021000974;3354542;1;24199;14649.08;0.00;19812.84;0.00;19812.84;3354542
1992001618;3354548;1;24200;-1016516.89;0.00;1321522.16;1014281.16;307241.00;3354548
1994001992;3354551;1;24201;3452993.53;0.00;251360.31;251360.31;0.00;3354551
2005004847;3354555;1;24202;-48534.62;0.00;110519.86;38243.25;72276.61;3354555
2006005847;3354557;1;24203;-152548.82;0.00;482372.15;0.00;482372.15;3354557
2013001274;3354560;1;24204;30598.68;0.00;147962.43;0.00;147962.43;3354560
1998004465;3354566;1;24205;120747549.52;0.00;165078553.55;147067401.14;18011152.41;3354566
2009003365;3354569;1;24206;-236917.83;0.00;1152610.35;0.00;1152610.35;3354569
1982000783;3355057;1;24207;3126040.75;0.00;13699367.06;13699367.06;0.00;3355057
1993000992;3355127;1;24208;-212881.30;0.00;523201.97;523201.97;0.00;3355127
2009002156;3355221;1;24209;13997323.84;0.00;47621052.60;42894403.66;4726648.94;3355221
1979003947;3355226;1;24210;10196867.01;0.00;13322233.60;13322233.60;0.00;3355226
2010003683;3355231;1;24211;3399390.01;5869354.65;0.00;0.00;0.00;3355231
1997003211;3355235;1;24212;1334039.72;0.00;2514557.54;2514557.54;0.00;3355235
1999002156;3355255;1;24213;718618.83;69924.13;0.00;0.00;0.00;3355255
2006001411;3355268;1;24214;614451.92;0.00;614451.92;614451.92;0.00;3355268
1990001092;3355273;1;24215;5028800.07;0.00;20139881.86;14882775.19;5257106.67;3355273
2020003392;3355292;1;24217;7442.87;0.00;3139.10;3139.10;0.00;3355292
2005003956;3355296;1;24218;0.00;0.00;0.00;0.00;0.00;3355296
2016001747;3355310;1;24219;-1300908.64;3854984.22;0.00;0.00;0.00;3355310
1999001656;3355314;1;24220;3711.41;0.00;116858.03;111801.49;5056.54;3355314
2021000729;3355320;1;24221;92399.07;0.00;92399.07;92399.07;0.00;3355320
2005002992;3355324;1;24222;7806.15;0.00;1034018.71;1034018.71;0.00;3355324
2016001674;3355328;1;24223;77267.21;0.00;694053.01;235185.36;458867.65;3355328
2012000347;3355339;1;24225;75672.51;0.00;197021.12;57900.15;139120.97;3355339
2009003519;3355343;1;24226;142730.56;0.00;2291455.83;1485747.47;805708.36;3355343
2005003638;3355347;1;24227;-364696.89;0.00;0.00;0.00;0.00;3355347
1999001729;3355351;1;24228;0.00;0.00;0.00;0.00;0.00;3355351
2005006556;3355359;1;24229;485960.40;0.00;3311728.26;0.00;3311728.26;3355359
2004002018;3355366;1;24230;865238.30;0.00;1820110.81;1820110.81;0.00;3355366
2002000956;3356170;1;24231;0.00;0.00;0.00;0.00;0.00;3356170
1979001774;3356172;1;24232;184251045.53;0.00;701852867.58;701852867.58;0.00;3356172
1998005283;3356174;1;24233;107007059.84;70935303.12;0.00;0.00;0.00;3356174
2006000756;3356177;1;24234;0.00;0.00;0.00;0.00;0.00;3356177
1986000265;3356189;1;24235;2468490.05;20564966.59;0.00;0.00;0.00;3356189
1990001165;3356194;1;24236;191431335.98;0.00;413876911.77;115458275.94;298418635.83;3356194
1999002318;3356463;1;24238;1212721.98;0.00;4969231.24;4969231.24;0.00;3356463
2000007538;3356467;1;24239;-852135.87;0.00;289190.51;193313.51;95877.00;3356467
1998004147;3356484;1;24240;1340844.58;55656.72;0.00;0.00;0.00;3356484
2000006183;3356488;1;24241;5337201.10;0.00;932234.59;932234.59;0.00;3356488
1998001229;3356491;1;24242;28949339.26;87062550.82;0.00;0.00;0.00;3356491
1998005518;3356499;1;24243;12798430.62;6815358.85;0.00;0.00;0.00;3356499
1998003711;3356503;1;24244;8532394.84;13624566.21;0.00;0.00;0.00;3356503
2000001319;3357690;1;24246;6892466.80;0.00;17885360.63;8197020.65;9688339.98;3357690
1981001565;3357696;1;24248;-335907.12;3378436.81;0.00;0.00;0.00;3357696
1904000118;3357744;1;24249;0.00;0.00;0.00;0.00;0.00;3357744
2010001338;3357752;1;24250;-421857.19;0.00;36734.34;36734.34;0.00;3357752
2000001238;3357773;1;24251;678100.38;0.00;678100.38;678100.38;0.00;3357773
1996003811;3358994;1;24252;23070.39;0.00;23070.39;23070.39;0.00;3358994
1995000892;3358999;1;24253;10947.66;0.00;113427.35;113427.35;0.00;3358999
2008003329;3359003;1;24254;0.00;0.00;0.00;0.00;0.00;3359003
1999004965;3359005;1;24255;4232688.62;0.00;13990709.12;9212640.62;4778068.50;3359005
2007001292;3359007;1;24256;0.00;0.00;0.00;0.00;0.00;3359007
1998004392;3360882;1;24258;6606351.99;0.00;7578480.12;7578480.12;0.00;3360882
1989000665;3360887;1;24259;2628296.32;0.00;2628296.32;2628296.32;0.00;3360887
1988002338;3360890;1;24260;3691689.83;0.00;3691689.83;3691689.83;0.00;3360890
1989000592;3360895;1;24261;675589.51;0.00;675589.51;675589.51;0.00;3360895
1993001565;3360898;1;24262;-56496.76;0.00;1041508.47;1041508.47;0.00;3360898
1996004956;3360901;1;24263;-40407.86;632554.27;0.00;0.00;0.00;3360901
2001000138;3360904;1;24264;0.00;0.00;0.00;0.00;0.00;3360904
1997001683;3360909;1;24265;1170189.21;0.00;1170189.21;711345.73;458843.48;3360909
2003001247;3360914;1;24266;63663053.94;149112122.08;0.00;0.00;0.00;3360914
2003000119;3360917;1;24267;0.00;0.00;0.00;0.00;0.00;3360917
2004003138;3360922;1;24268;1140894.50;561812.49;0.00;0.00;0.00;3360922
2004001518;3360927;1;24269;11853553.62;0.00;6216197.76;6216197.76;0.00;3360927
2005004456;3360932;1;24270;1416159.27;0.00;3341639.79;1357290.04;1984349.75;3360932
2005001392;3360935;1;24271;8831.95;0.00;8831.95;8831.95;0.00;3360935
2005004065;3360940;1;24272;0.00;0.00;0.00;0.00;0.00;3360940
1983000329;3360945;1;24273;506727.18;0.00;506727.18;430421.48;76305.70;3360945
1987001419;3360948;1;24274;0.00;0.00;0.00;0.00;0.00;3360948
1987000838;3360953;1;24275;72113.22;0.00;27935.99;27935.99;0.00;3360953
1997001111;3360958;1;24276;-9501151.97;0.00;20540.92;20540.92;0.00;3360958
2007002711;3360961;1;24277;423152.10;0.00;423152.10;173529.74;249622.36;3360961
2010001729;3360965;1;24278;-152212.96;0.00;269518.66;104340.45;165178.21;3360965
2010003829;3360967;1;24279;0.00;0.00;0.00;0.00;0.00;3360967
2010004965;3360972;1;24280;0.00;0.00;0.00;0.00;0.00;3360972
2011000238;3360976;1;24281;560.10;0.00;560.10;560.10;0.00;3360976
2011001129;3360979;1;24282;0.00;0.00;0.00;0.00;0.00;3360979
2020000938;3360995;1;24283;19804.72;0.00;19804.72;10763.72;9041.00;3360995
1980002029;3361090;1;24284;-23274696.74;123478010.29;0.00;0.00;0.00;3361090
1987000218;3362016;1;24286;0.00;0.00;0.00;0.00;0.00;3362016
1993002911;3362028;1;24287;3005803.26;0.00;332972.83;332972.83;0.00;3362028
1995000256;3362034;1;24288;-26652.32;26652.32;0.00;0.00;0.00;3362034
1998003574;3362489;1;24289;0.00;0.00;0.00;0.00;0.00;3362489
2007001111;3362988;1;24290;14190.74;14190.74;0.00;0.00;0.00;3362988
2009001818;3363900;1;24291;0.00;0.00;0.00;0.00;0.00;3363900
2004000538;3365102;1;24293;-63054828.99;63054828.99;0.00;0.00;0.00;3365102
2013001819;3365291;1;24294;0.00;0.00;0.00;0.00;0.00;3365291
2004000465;3365511;1;24296;-172222006.22;172222006.22;0.00;0.00;0.00;3365511
2023000718;3365605;1;24297;252173.97;0.00;1659768.87;1659768.87;0.00;3365605
1992000174;3365935;1;24298;0.00;0.00;0.00;0.00;0.00;3365935
1991002165;3365939;1;24299;70125347.15;0.00;175972257.80;175972257.80;0.00;3365939
1991002238;3365943;1;24300;6273641.38;908248.81;0.00;0.00;0.00;3365943
2014000311;3366051;1;24301;0.00;0.00;0.00;0.00;0.00;3366051
2015001247;3366055;1;24302;0.00;0.00;0.00;0.00;0.00;3366055
1985000938;3366063;1;24303;7833.69;42228.14;0.00;0.00;0.00;3366063
1979005265;3366969;1;24304;118230258.99;0.00;242741087.06;242741087.06;0.00;3366969
1995003956;3366973;1;24305;43140836.39;47364109.62;0.00;0.00;0.00;3366973
1998001474;3366977;1;24306;14580151.69;0.00;45074256.21;45074256.21;0.00;3366977
2013001411;3366981;1;24307;0.00;0.00;0.00;0.00;0.00;3366981
1980000883;3366987;1;24308;10834443.47;0.00;37067070.80;37067070.80;0.00;3366987
1979001529;3367203;1;24309;979835490.00;1284590917.00;0.00;0.00;0.00;3367203
1997001365;3367205;1;24310;-7480310.94;7480310.94;0.00;0.00;0.00;3367205
2002000174;3367207;1;24311;160135.65;0.00;773586.16;773586.16;0.00;3367207
2020002574;3367209;1;24312;0.00;0.00;0.00;0.00;0.00;3367209
1995003565;3367301;1;24313;929438.85;0.00;2869540.66;2004438.34;865102.32;3367301
1980001383;3368185;1;24314;10107349.40;0.00;65096434.78;51177013.16;13919421.62;3368185
1967000174;3368914;1;24318;61025825.95;0.00;3226466.48;3226466.48;0.00;3368914
2010001419;3371179;1;24319;-4092795.13;0.00;21379.69;21379.69;0.00;3371179
1999005147;3372062;1;24320;7113346.31;0.00;16853739.19;16853739.19;0.00;3372062
1980001219;3372875;1;24321;0.00;0.00;3147222.28;2573895.17;573327.11;3372875
2004000147;3376456;1;24324;0.00;0.00;0.00;0.00;0.00;3376456
2002004129;3376461;1;24325;177587.07;0.00;304921.15;57725.24;247195.91;3376461
2000008038;3378550;1;24326;-14188868.65;14188868.65;0.00;0.00;0.00;3378550
2008004783;3378554;1;24327;-36823753.86;36823753.86;0.00;0.00;0.00;3378554
2000006965;3380341;1;24328;10712379.39;20737263.62;0.00;0.00;0.00;3380341
1980002347;3380349;1;24329;1785591.89;4119226.90;0.00;0.00;0.00;3380349
1999004183;3380581;1;24330;15342149.79;0.00;15342149.79;15342149.79;0.00;3380581
1992001065;3380587;1;24331;19154674.16;0.00;19154674.16;19154674.16;0.00;3380587
1979000719;3380595;1;24332;1524144.70;0.00;1443900.02;1443900.02;0.00;3380595
2015001492;3380601;1;24333;64019774.40;0.00;295461517.62;255994893.88;39466623.74;3380601
1990001483;3382964;1;24334;13280250.79;266575413.29;0.00;0.00;0.00;3382964
1982002018;3383429;1;24335;-69479684.97;47259639.56;0.00;0.00;0.00;3383429
1990001629;3383925;1;24336;230536.45;0.00;230536.45;230536.45;0.00;3383925
1993000811;3385845;1;24337;88738.14;0.00;210000.51;210000.51;0.00;3385845
2015000747;3386077;1;24338;387128.78;1405310.70;0.00;0.00;0.00;3386077
1985000474;3386079;1;24339;31936966.48;0.00;12470692.74;12470692.74;0.00;3386079
1993001311;3386908;1;24340;2385988.44;0.00;2385988.44;2385988.44;0.00;3386908
2000007074;3388434;1;24341;319275421.01;0.00;3241046.13;3241046.13;0.00;3388434
1996002392;3388438;1;24342;1947608.28;0.00;2243074.43;2243074.43;0.00;3388438
2020000611;3388588;1;24343;1170361.24;14902371.04;0.00;0.00;0.00;3388588
1986000729;3389803;1;24344;-371730.21;0.00;0.00;0.00;0.00;3389803
1974000338;3390058;1;24345;-39924022.19;94516745.89;0.00;0.00;0.00;3390058
1993000429;3394779;1;24346;3039684.59;3698708.00;0.00;0.00;0.00;3394779
2001002238;3411921;1;24349;0.00;0.00;0.00;0.00;0.00;3411921
1989000983;3414823;1;24350;28523488.41;16983771.64;0.00;0.00;0.00;3414823
2006004011;3415137;1;24352;-1691146.10;1691146.10;0.00;0.00;0.00;3415137
2016000147;3421160;1;24353;77520.15;0.00;397861.47;170390.73;227470.74;3421160
2004000211;3421162;1;24354;-37109.37;477863.32;0.00;0.00;0.00;3421162
1997000229;3421454;1;24355;1068413.08;0.00;1658066.97;462992.27;1195074.70;3421454
1989001874;3421456;1;24356;0.00;0.00;0.00;0.00;0.00;3421456
1988003318;3421458;1;24357;751759.06;0.00;751759.06;751759.06;0.00;3421458
1989001092;3421460;1;24358;853594.77;17434.09;0.00;0.00;0.00;3421460
1993001638;3421462;1;24359;1046442.57;1330918.69;0.00;0.00;0.00;3421462
2005004774;3421464;1;24360;656130.06;0.00;656130.06;656130.06;0.00;3421464
1994000783;3421466;1;24361;1404463.00;0.00;1404463.00;1404463.00;0.00;3421466
1996001574;3421468;1;24362;503035.68;0.00;1438909.59;1438909.59;0.00;3421468
1998001156;3421470;1;24363;-1005007.73;3709738.68;0.00;0.00;0.00;3421470
1998004619;3421474;1;24364;608020.57;0.00;1665666.18;1665666.18;0.00;3421474
1995001929;3421476;1;24365;-332861.11;3904836.43;0.00;0.00;0.00;3421476
1988002265;3421480;1;24366;704472.73;0.00;1950412.05;1192242.43;758169.62;3421480
1997003783;3421482;1;24367;154571.74;0.00;641539.92;569947.94;71591.98;3421482
1988002192;3421484;1;24368;-1755222.96;6143898.00;0.00;0.00;0.00;3421484
2007003619;3421486;1;24369;1225020.48;0.00;6812216.33;4558166.25;2254050.08;3421486
1999005074;3421488;1;24370;-396891.08;0.00;105068.80;26183.32;78885.48;3421488
2020003211;3421490;1;24371;0.00;0.00;0.00;0.00;0.00;3421490
1982002311;3425860;1;24372;40024263.40;0.00;77437140.49;77437140.49;0.00;3425860
2001001118;3426797;1;24373;1490868.68;0.00;3965667.52;3965667.52;0.00;3426797
1998001083;3426951;1;24375;5087900.36;4205640.95;0.00;0.00;0.00;3426951
1981000674;3426955;1;24376;0.00;0.00;0.00;0.00;0.00;3426955
1986000419;3427548;1;24377;300994.00;0.00;300994.00;300994.00;0.00;3427548
1993001018;3427552;1;24378;320306.21;0.00;320306.21;320306.21;0.00;3427552
1998006311;3427739;1;24379;13863.19;0.00;13863.19;13863.19;0.00;3427739
1998006719;3427743;1;24380;1553986.08;1553986.08;0.00;0.00;0.00;3427743
2006006665;3427747;1;24381;2880665.43;2880665.43;0.00;0.00;0.00;3427747
2008004538;3427751;1;24382;-5846707.65;5846707.65;0.00;0.00;0.00;3427751
1987000374;3429844;1;24383;6914638.68;6914638.68;0.00;0.00;0.00;3429844
1989001165;3429848;1;24384;11852440.27;0.00;11852440.27;7474083.00;4378357.27;3429848
2002000247;3429854;1;24385;4182341.86;0.00;4182341.86;4182341.86;0.00;3429854
