NU_CNPB_PLANO_DA;ID_PROVISAO_MATEMATICA;TX_PERC_CUSTO_ANO;VL_CUSTO_ANO;SM_PROVISAO_MATEMATICA;SM_BENEFICIOS_CONCEDIDOS;SM_BEN_CON_CONTRIBUI_DEF;VL_BC_CD_SALD_CONT_ASSIST;SM_BEN_CON_BENEFICIO_DEF;VL_BC_BD_PROG_VABF_ASSIST;VL_BC_BD_NPRO_VABF_ASSIST;SM_BENEFICIOS_A_CONCEDER;SM_BEN_A_CON_CONTRIB_DEF;VL_AC_CD_SALD_CONT_PATRO;VL_AC_CD_SALD_CONT_PART;SM_BEN_A_CON_BEN_DEF_PROG;VL_AC_BD_PROG_VABF;VL_AC_BD_PROG_VACF_PATRO;VL_AC_BD_PROG_VACF_PART;SM_BEN_A_CON_BEN_DEF_NPRO;VL_AC_BD_NPRO_VABF;VL_AC_BD_NPRO_VACF_PATRO;VL_AC_BD_NPRO_VACF_PART;VL_AC_BD_CAPT_COBERTURA;VL_AC_BD_REPT_SIMPLES;ID_GRUPO_CUSTEIO_DA;ID_DEMONSTRACAO_ATUARIAL
1998002829;171181;NULL;0.00;2281751820.70;2226922556.44;2264657.44;2264657.44;2224657899.00;2018176777.00;206481122.00;54829264.26;9154017.26;0.00;9154017.26;45102242.00;45102242.00;0.00;0.00;573005.00;573005.00;0.00;0.00;0.00;0.00;NULL;3340964
1990002129;171191;NULL;269764.56;121437655.07;93964120.00;0.00;0.00;93964120.00;72110724.00;21853396.00;27473535.07;4023066.07;2007376.02;2015690.05;22850651.00;22850651.00;0.00;0.00;599818.00;599818.00;0.00;0.00;0.00;0.00;NULL;3340966
2011002192;171225;NULL;5381429.17;205412639.96;57940932.60;11497264.60;11497264.60;46443668.00;44678779.00;1764889.00;147471707.36;103348039.67;51690553.54;51657486.13;38886023.65;48621605.00;9735581.35;0.00;5237644.04;6314284.00;1076639.96;0.00;0.00;0.00;NULL;3340968
1981001719;171238;NULL;0.00;728622942.87;696297610.00;0.00;0.00;696297610.00;584462637.00;111834973.00;32325332.87;3679833.87;0.00;3679833.87;26676331.00;26676331.00;0.00;0.00;1969168.00;1969168.00;0.00;0.00;0.00;0.00;NULL;3340970
2002002411;171276;NULL;40081784.00;3195326413.48;1205664111.95;979723507.95;979723507.95;225940604.00;180949812.00;44990792.00;1989662301.53;1989662301.53;1022234330.41;967427971.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3340972
1991001347;171291;NULL;1944387.84;97284329.86;50049221.50;15830397.50;15830397.50;34218824.00;33857272.00;361552.00;47235108.36;47235108.36;22945946.90;24289161.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3340974
2000004474;171317;NULL;14743567.08;316215893.38;136327864.13;8541706.14;8541706.14;127786157.99;123541685.53;4244472.46;179888029.25;179888029.25;127231665.99;52656363.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3340984
2019001756;171327;NULL;182000.00;5929405.37;0.00;0.00;0.00;0.00;0.00;0.00;5929405.37;5605010.15;2661689.43;2943320.72;268424.05;918383.00;649958.95;0.00;55971.17;287510.00;231538.83;0.00;0.00;0.00;NULL;3340986
2006001647;171341;NULL;23312144.44;648461358.07;140746514.57;91722421.57;91722421.57;49024093.00;39096251.00;9927842.00;507714843.50;506009684.11;263768388.46;242241295.65;0.00;0.00;0.00;0.00;1705159.39;1706171.00;1011.61;0.00;0.00;0.00;NULL;3340988
2007003465;171364;NULL;2949709.32;48419967.41;5700538.13;5700538.13;5700538.13;0.00;0.00;0.00;42719429.28;41995722.28;20493627.57;21502094.71;0.00;0.00;0.00;0.00;723707.00;723707.00;0.00;0.00;0.00;0.00;NULL;3340990
2021001792;171384;NULL;NULL;239374848.84;60685.00;60685.00;60685.00;0.00;NULL;NULL;239314163.84;239314163.84;123408108.96;115906054.88;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3341130
2008002111;171420;NULL;NULL;8767092.71;1157755.34;1157755.34;1157755.34;0.00;NULL;NULL;7609337.37;7609337.37;2240129.40;5369207.97;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3341136
2010004183;171466;NULL;NULL;2001834.65;309876.38;309876.38;309876.38;0.00;NULL;NULL;1691958.27;1691958.27;0.00;1691958.27;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3341152
2022000919;171468;NULL;NULL;2499517.28;0.00;0.00;0.00;0.00;NULL;NULL;2499517.28;2499517.28;1111319.56;1388197.72;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3341158
2022000374;171470;NULL;NULL;886431.14;0.00;0.00;0.00;0.00;NULL;NULL;886431.14;886431.14;432443.16;453987.98;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3341164
2006005138;171506;NULL;NULL;190111061.77;47530928.70;47530928.70;47530928.70;0.00;NULL;NULL;142580133.07;142580133.07;68101476.12;74478656.95;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3341170
2022001192;171381;NULL;3619864.61;170944751.56;167686490.52;0.00;0.00;167686490.52;137779874.13;29906616.39;3258261.04;0.00;0.00;0.00;3258261.04;3258261.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3341192
1985001683;171388;NULL;0.00;1689440393.19;796875784.29;105903809.29;105903809.29;690971975.00;674309556.00;16662419.00;892564608.90;892564608.90;235654826.94;656909781.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3341196
2000001947;171403;NULL;0.00;214196227.32;203389338.52;1076542.00;1076542.00;202312796.52;182422824.43;19889972.09;10806888.80;2562854.15;0.00;2562854.15;8244034.65;8244034.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3341204
1983000256;171417;NULL;326562.18;779025956.51;742124277.20;0.00;0.00;742124277.20;397009574.55;345114702.65;36901679.31;0.00;0.00;0.00;34460296.70;36062341.65;94996.55;1507048.40;2441382.61;2554881.48;6730.15;106768.72;0.00;0.00;NULL;3341208
2000000819;171433;NULL;44852.99;45872405.33;43939935.73;0.00;0.00;43939935.73;39745412.86;4194522.87;1932469.60;0.00;0.00;0.00;1815098.42;2538104.17;212291.66;510714.09;117371.18;125003.84;0.00;7632.66;0.00;0.00;NULL;3341214
2000000983;171443;NULL;0.00;11420772.36;11420772.36;0.00;0.00;11420772.36;9205170.45;2215601.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3341216
1984000292;171451;NULL;2859070.97;208761078.00;118624644.00;0.00;0.00;118624644.00;13152275.00;105472369.00;90136434.00;0.00;0.00;0.00;13595684.00;16072662.00;0.00;2476978.00;76540750.00;90485596.00;0.00;13944846.00;0.00;0.00;NULL;3341222
2020001047;171457;NULL;190791.85;30490.56;0.00;0.00;0.00;0.00;0.00;0.00;30490.56;30490.56;2550.46;27940.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3341224
2016001283;171463;NULL;37554705.08;128927581.70;0.00;0.00;0.00;0.00;0.00;0.00;128927581.70;128927581.70;60922702.50;68004879.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3341228
1997000792;171475;NULL;0.00;20012447.90;19991606.14;0.00;0.00;19991606.14;16154762.12;3836844.02;20841.76;20841.76;1895.86;18945.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3341230
2004000929;171487;NULL;26371.80;7909242.27;5537370.19;5537370.19;5537370.19;0.00;0.00;0.00;2371872.08;2369686.93;725287.12;1644399.81;0.00;0.00;0.00;0.00;2185.15;2185.15;0.00;0.00;0.00;0.00;NULL;3341232
1980002411;171499;NULL;336739.48;1262629640.28;1229605186.24;0.00;0.00;1229605186.24;1173445024.80;56160161.44;33024454.04;0.00;0.00;0.00;32849924.43;33331321.23;200582.16;280814.64;174529.61;183530.87;3750.53;5250.73;0.00;0.00;NULL;3341234
2018001418;171508;NULL;NULL;5106650.39;0.00;0.00;0.00;0.00;NULL;NULL;5106650.39;5106650.39;1992798.43;3113851.96;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3342316
2019000229;171510;NULL;NULL;53975559.87;1258071.92;1258071.92;1258071.92;0.00;NULL;NULL;52717487.95;52717487.95;0.00;52717487.95;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3342324
2019002965;171512;NULL;NULL;2014147.90;0.00;0.00;0.00;0.00;NULL;NULL;2014147.90;2014147.90;948689.66;1065458.24;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3342327
2020000156;171514;NULL;NULL;24304048.39;36612.72;36612.72;36612.72;0.00;NULL;NULL;24267435.67;24267435.67;10129486.51;14137949.16;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3342331
2021000656;171516;NULL;NULL;22473.25;0.00;0.00;0.00;0.00;NULL;NULL;22473.25;22473.25;0.00;22473.25;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3342337
2011000319;171687;NULL;NULL;262790896.12;117177128.38;117177128.38;117177128.38;0.00;NULL;NULL;145613767.74;145613767.74;84319469.34;61294298.40;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3342348
1981000429;171529;NULL;173505951.32;16323916094.00;13074203444.00;0.00;0.00;13074203444.00;10866585524.00;2207617920.00;3249712650.00;0.00;0.00;0.00;3147513667.00;3652891325.00;252688829.00;252688829.00;102198983.00;110449231.00;4125124.00;4125124.00;0.00;0.00;NULL;3342378
1979003092;171561;NULL;1406581.54;659696438.04;509693886.10;1967393.47;1967393.47;507726492.63;466825575.93;40900916.70;150002551.94;26699491.85;7566637.69;19132854.16;121491176.09;121491176.09;0.00;0.00;1811884.00;1811884.00;0.00;0.00;0.00;0.00;NULL;3342382
1979002819;171598;NULL;19739415.77;2003874682.77;1600802299.51;10337362.70;10337362.70;1590464936.81;1463945919.81;126519017.00;403072383.26;105818083.49;20371366.25;85446717.24;297206882.77;338318895.98;18637589.86;22474423.35;47417.00;47417.00;0.00;0.00;0.00;0.00;NULL;3342384
2002004765;171609;NULL;515280549.35;7808144109.41;872496379.91;102719288.91;102719288.91;769777091.00;469005663.00;300771428.00;6935647729.50;6935647729.50;3406055735.01;3529591994.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342386
2022001011;171617;NULL;506243.40;177722985.00;171519318.00;0.00;0.00;171519318.00;164291631.00;7227687.00;6203667.00;0.00;0.00;0.00;6032295.00;6032295.00;0.00;0.00;171372.00;171372.00;0.00;0.00;0.00;0.00;NULL;3342388
2004002638;171631;NULL;20415214.39;464735325.82;122187563.91;0.00;0.00;122187563.91;85204756.05;36982807.86;342547761.91;342547761.91;188326235.02;154221526.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342390
2000004318;171642;NULL;6413625.19;827753212.71;634623288.85;3200024.36;3200024.36;631423264.49;565405662.74;66017601.75;193129923.86;188612165.64;84181004.92;104431160.72;3306530.67;3306530.67;0.00;0.00;1211227.55;1395412.91;72321.11;111864.25;0.00;0.00;NULL;3342392
2013000138;171648;NULL;230904871.72;863980250.02;2036353.13;2036353.13;2036353.13;0.00;0.00;0.00;861943896.89;861943896.89;362543085.78;499400811.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342398
2013000219;171654;NULL;230117614.32;1084718420.48;52226706.63;52226706.63;52226706.63;0.00;0.00;0.00;1032491713.85;1032491713.85;441892741.24;590598972.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342402
2013002092;171660;NULL;209655532.97;1184550070.84;25290860.28;25290860.28;25290860.28;0.00;0.00;0.00;1159259210.56;1159259210.56;531427749.16;627831461.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342406
2018001329;171666;NULL;1132365021.09;15088789.29;0.00;0.00;0.00;0.00;0.00;0.00;15088789.29;15088789.29;6445065.05;8643724.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342410
1995002518;171678;NULL;34495.68;1274772.77;779294.75;0.00;0.00;779294.75;163102.92;616191.83;495478.02;0.00;0.00;0.00;445139.40;564779.42;59820.01;59820.01;50338.62;72310.56;10985.97;10985.97;0.00;0.00;NULL;3342418
2020000474;171684;NULL;5668532.56;6576417.62;0.00;0.00;0.00;0.00;0.00;0.00;6576417.62;6576417.62;3029917.20;3546500.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342424
1993002774;171691;NULL;21946797.24;613952904.06;147246679.15;146409944.93;146409944.93;836734.22;836734.22;0.00;466706224.91;466706224.91;273802820.29;192903404.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342426
2020002647;171697;NULL;9719283.60;8676507.72;0.00;0.00;0.00;0.00;0.00;0.00;8676507.72;8676507.72;4254481.16;4422026.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342436
1984000918;171715;NULL;11734704.02;439042145.76;205461936.38;177514978.38;177514978.38;27946958.00;26502841.00;1444117.00;233580209.38;200677464.32;200368983.09;308481.23;25544679.22;35976998.00;10432318.78;0.00;7358065.84;10363063.00;3004997.16;0.00;0.00;0.00;NULL;3342440
2010005074;171721;NULL;112060.23;22428840.67;13504518.84;7863964.24;7863964.24;5640554.60;3335133.99;2305420.61;8924321.83;8897001.29;3673107.34;5223893.95;0.00;0.00;0.00;0.00;27320.54;30910.65;3590.11;0.00;0.00;0.00;NULL;3342448
2022002156;171752;NULL;NULL;1547770.16;0.00;0.00;0.00;0.00;NULL;NULL;1547770.16;1547770.16;681177.69;866592.47;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3342658
1976000165;171744;NULL;0.00;128748189.02;128748189.02;0.00;0.00;128748189.02;98475952.89;30272236.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342703
1976000238;171749;NULL;108259.05;4027141.03;2062856.71;0.00;0.00;2062856.71;0.00;2062856.71;1964284.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1964284.32;2746592.37;0.00;782308.05;0.00;0.00;NULL;3342708
1984001183;171779;NULL;67343441.13;2766700790.24;1134924090.75;783991364.75;783991364.75;350932726.00;325143647.00;25789079.00;1631776699.49;1625851054.49;619501036.48;1006350018.01;0.00;0.00;0.00;0.00;5925645.00;5925645.00;0.00;0.00;0.00;0.00;NULL;3342715
1988001374;171790;NULL;15301734.00;216548612.74;0.00;0.00;0.00;0.00;0.00;0.00;216548612.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;216548612.74;264469875.74;0.00;47921263.00;0.00;0.00;NULL;3342719
2015001719;171795;NULL;0.00;76601315.00;76601315.00;0.00;0.00;76601315.00;75522090.00;1079225.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342727
2015001638;171801;NULL;0.00;85812451.00;85812451.00;0.00;0.00;85812451.00;85770029.00;42422.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342731
2015001565;171806;NULL;0.00;166350047.00;166350047.00;0.00;0.00;166350047.00;125249939.00;41100108.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342735
1979000638;171828;NULL;0.00;3830596924.53;2748368539.78;761779.78;761779.78;2747606760.00;2473825825.00;273780935.00;1082228384.75;3922678.75;0.00;3922678.75;1042131018.00;1042131018.00;0.00;0.00;36174688.00;36174688.00;0.00;0.00;0.00;0.00;NULL;3342740
2009000511;171836;NULL;9199504.73;383403940.43;84152156.80;60946442.80;60946442.80;23205714.00;17965197.00;5240517.00;299251783.63;299251783.63;128987106.15;170264677.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342742
2019003211;171844;NULL;197829.00;4766407.07;1229561.16;1229561.16;1229561.16;0.00;0.00;0.00;3536845.91;3287123.60;3076726.08;210397.52;223096.70;799778.00;576681.30;0.00;26625.61;95450.00;68824.39;0.00;0.00;0.00;NULL;3342744
1997002256;171851;NULL;0.00;139425276.79;135791267.21;0.00;0.00;135791267.21;123877692.26;11913574.95;3634009.58;0.00;0.00;0.00;3634009.58;3634009.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342754
2017001211;171863;NULL;9982638.87;171826198.74;84412195.29;84412195.29;84412195.29;0.00;0.00;0.00;87414003.45;87414003.45;40047565.29;47366438.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3342760
2017001074;171869;NULL;823574.82;33036255.19;9473314.31;8487628.31;8487628.31;985686.00;985686.00;0.00;23562940.88;21299165.37;20490535.36;808630.01;2210609.51;3174461.51;963852.00;0.00;53166.00;166842.00;113676.00;0.00;0.00;0.00;NULL;3342762
2021001865;172016;NULL;NULL;2462839.05;0.00;0.00;0.00;0.00;NULL;NULL;2462839.05;2462839.05;1145163.84;1317675.21;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3343010
2021000338;172030;NULL;NULL;1521215.01;0.00;0.00;0.00;0.00;NULL;NULL;1521215.01;1521215.01;731380.58;789834.43;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3343014
2006005065;172069;NULL;NULL;745334704.33;52484681.51;52484681.51;52484681.51;0.00;NULL;NULL;692850022.82;692850022.82;8757667.45;684092355.37;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3343016
2019000474;172077;NULL;NULL;53723447.27;0.00;0.00;0.00;0.00;NULL;NULL;53723447.27;53723447.27;4346988.90;49376458.37;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3343018
2008003711;172089;NULL;NULL;1091778722.47;178184941.97;178184941.97;178184941.97;0.00;NULL;NULL;913593780.50;913593780.50;357303947.76;556289832.74;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3343020
1989000347;172096;NULL;NULL;321954028.00;217951514.05;217951514.05;217951514.05;0.00;NULL;NULL;104002513.95;104002513.95;27711581.73;76290932.22;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3343022
1988001056;171876;NULL;4047329.00;296369677.14;200502626.47;42830.80;42830.80;200459795.67;184408105.04;16051690.63;95867050.67;48831584.48;25277570.86;23554013.62;39439684.00;49474186.29;10034502.29;0.00;7595782.19;9528350.76;1932568.57;0.00;0.00;0.00;NULL;3343029
2006003674;171889;NULL;2610048607.30;33723615983.90;3557514985.50;0.00;0.00;3557514985.50;2541738563.53;1015776421.97;30166100998.40;30166100998.40;14642743139.78;15523357858.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3343041
1985001519;171897;NULL;0.00;2161509573.10;1364727623.58;12742831.58;12742831.58;1351984792.00;1250083073.00;101901719.00;796781949.52;171874774.52;0.00;171874774.52;540715672.00;540715672.00;0.00;0.00;84191503.00;84191503.00;0.00;0.00;0.00;0.00;NULL;3343044
2006001011;171905;NULL;1955507.71;72685302.56;34557550.44;20284731.44;20284731.44;14272819.00;9801152.00;4471667.00;38127752.12;37768044.16;15343326.90;22424717.26;0.00;0.00;0.00;0.00;359707.96;578263.49;218555.53;0.00;0.00;0.00;NULL;3343048
1979003319;171916;NULL;7060067.63;290231054.06;185937273.88;29693939.39;29693939.39;156243334.49;142985019.49;13258315.00;104293780.18;96147898.17;34672584.35;61475313.82;3780869.01;3780869.01;0.00;0.00;4365013.00;4365013.00;0.00;0.00;0.00;0.00;NULL;3343050
1982002174;171951;NULL;13435901.81;1987956845.33;1541645053.42;45226838.96;45226838.96;1496418214.46;1363136054.46;133282160.00;446311791.91;97972326.88;27635205.43;70337121.45;346968803.07;351314639.45;2028660.61;2317175.77;1370661.96;1397593.00;12571.56;14359.48;0.00;0.00;NULL;3343054
1979002983;171988;NULL;3456584.32;447333348.96;360476042.62;3891930.25;3891930.25;356584112.37;323936003.37;32648109.00;86857306.34;12847194.07;2728947.42;10118246.65;73984144.27;81772491.85;3764772.69;4023574.89;25968.00;25968.00;0.00;0.00;0.00;0.00;NULL;3343062
1991001029;172012;NULL;0.00;7670159940.26;7670159940.26;0.00;0.00;7670159940.26;5271385690.67;2398774249.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3343066
2002003947;172027;NULL;4998783.08;480965697.43;362911873.93;108638.70;108638.70;362803235.23;324565172.37;38238062.86;118053823.50;82555635.72;27381938.44;55173697.28;29233310.13;29233310.13;0.00;0.00;6264877.65;6264877.65;0.00;0.00;0.00;0.00;NULL;3343078
1989000274;172061;NULL;0.00;519895744.31;460909162.92;5258879.92;5258879.92;455650283.00;409839198.00;45811085.00;58986581.39;7892303.39;0.00;7892303.39;48469395.00;48469395.00;0.00;0.00;2624883.00;2624883.00;0.00;0.00;0.00;0.00;NULL;3343088
2019000938;172074;NULL;14454816.60;50478672.26;0.00;0.00;0.00;0.00;0.00;0.00;50478672.26;50478672.26;25077163.62;25401508.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3343092
2006001329;172142;NULL;NULL;196131923.61;13334593.03;13334593.03;13334593.03;0.00;NULL;NULL;182797330.58;182797330.58;0.00;182797330.58;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3344308
2016000392;172169;NULL;NULL;52096424.43;346461.62;346461.62;346461.62;0.00;NULL;NULL;51749962.81;51749962.81;18044685.72;33705277.09;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3344320
1982002247;172130;NULL;55913577.33;14240440663.80;13844701739.94;16967453.53;16967453.53;13827734286.41;11314719829.41;2513014457.00;395738923.86;153094491.84;23711015.65;129383476.19;239114124.02;239114124.02;0.00;0.00;3530308.00;3530308.00;0.00;0.00;0.00;0.00;NULL;3344377
1979004374;172151;NULL;1820510.93;667694348.25;606657780.50;0.00;0.00;606657780.50;577281660.85;29376119.65;61036567.75;0.00;0.00;0.00;55236252.84;62531055.14;3647401.15;3647401.15;5800314.91;6602968.11;401326.60;401326.60;0.00;0.00;NULL;3344401
2010004019;172165;NULL;1302433.82;39626077.46;3651640.93;3143767.30;3143767.30;507873.63;507873.63;0.00;35974436.53;32343161.74;16072401.22;16270760.52;3631274.79;4699157.93;533941.57;533941.57;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3344406
1998003256;172183;NULL;3945539.76;98781903.55;11881380.27;11881380.27;11881380.27;0.00;0.00;0.00;86900523.28;86900523.28;0.00;86900523.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3345591
2010002156;172191;NULL;1629357.47;1207365970.64;241509350.64;241509350.64;241509350.64;0.00;0.00;0.00;965856620.00;965856620.00;463963422.66;501893197.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3345593
1975000218;172211;NULL;75563.56;1849664047.33;1848308477.00;0.00;0.00;1848308477.00;1206004541.00;642303936.00;1355570.33;0.00;0.00;0.00;1190769.66;1610112.00;332083.79;87258.55;164800.67;222837.00;45959.88;12076.45;0.00;0.00;NULL;3346031
1979003556;172223;NULL;0.00;4437037275.00;4437037275.00;0.00;0.00;4437037275.00;3261446179.00;1175591096.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3346033
2000002447;172248;NULL;NULL;1006222041.42;365441870.03;365441870.03;365441870.03;0.00;NULL;NULL;640780171.39;640780171.39;316768640.80;324011530.59;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3346779
2011001692;172397;NULL;NULL;444710882.46;3639547.03;3639547.03;3639547.03;0.00;NULL;NULL;441071335.43;441071335.43;190314716.33;250756619.10;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3346788
2020002965;172399;NULL;NULL;2530979.02;0.00;0.00;0.00;0.00;NULL;NULL;2530979.02;2530979.02;0.00;2530979.02;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3346796
2021000419;172413;NULL;NULL;5808502.43;0.00;0.00;0.00;0.00;NULL;NULL;5808502.43;5808502.43;2761790.14;3046712.29;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3346822
2015000356;172429;NULL;NULL;121529214.95;7262887.75;7262887.75;7262887.75;0.00;NULL;NULL;114266327.20;114266327.20;58712480.78;55553846.42;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3346827
1981000356;172232;NULL;0.00;646066829.26;645994880.68;7460844.68;7460844.68;638534036.00;534187165.00;104346871.00;71948.58;71948.58;0.00;71948.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3346855
1995001783;172241;NULL;119496.58;78312452.33;76541648.56;0.00;0.00;76541648.56;68991595.26;7550053.30;1770803.77;0.00;0.00;0.00;1749922.43;3356783.95;1537576.26;69285.26;20881.34;40055.56;18347.46;826.76;0.00;0.00;NULL;3346871
1999004019;172257;NULL;28044794.00;1019804166.54;322559169.73;322559169.73;322559169.73;0.00;0.00;0.00;697244996.81;693104626.81;316911404.52;376193222.29;0.00;0.00;0.00;0.00;4140370.00;6209253.00;2068883.00;0.00;0.00;0.00;NULL;3346890
1979004692;172268;NULL;352984.20;474957076.69;467999156.05;0.00;0.00;467999156.05;453152678.69;14846477.36;6957920.64;0.00;0.00;0.00;6825295.66;7200519.24;187611.79;187611.79;132624.98;139916.10;3645.56;3645.56;0.00;0.00;NULL;3346895
1979004447;172278;NULL;3284245.49;3131892277.69;3088965050.52;0.00;0.00;3088965050.52;2434714629.37;654250421.15;42927227.17;0.00;0.00;0.00;2431507.01;2447358.91;7925.95;7925.95;40495720.16;40496373.74;326.79;326.79;0.00;0.00;NULL;3346900
1979002274;172410;NULL;78930740.18;4679601833.99;2741952376.85;0.00;0.00;2741952376.85;2330058833.43;411893543.42;1937649457.14;128486.07;0.00;128486.07;1794549931.32;2405489875.67;374227226.35;236712718.00;142971039.75;180750549.06;19910601.48;17868907.83;0.00;0.00;NULL;3346994
1978000529;172513;NULL;4594519.69;221101748.59;182746516.41;0.00;0.00;182746516.41;132533251.61;50213264.80;38355232.18;0.00;0.00;0.00;38222280.29;38411699.43;94709.57;94709.57;132951.89;151386.71;9217.41;9217.41;0.00;0.00;NULL;3346998
1986000656;172531;NULL;3280434.18;443776183.00;439709690.00;0.00;0.00;439709690.00;322340887.00;117368803.00;4066493.00;0.00;0.00;0.00;4030089.00;4116545.00;43228.00;43228.00;36404.00;37184.00;390.00;390.00;0.00;0.00;NULL;3347006
